Tiempo;Derecha_S1;Derecha_S2;Derecha_S3;Derecha_S4;Derecha_S5;Derecha_S6;Derecha_S7;Derecha_S8
105989;0;40;327;290;327;3;854;493
105999;0;39;326;291;327;3;854;492
106009;0;40;327;290;327;3;854;491
106019;0;40;327;290;326;1;857;491
106029;0;38;327;290;327;4;854;493
106039;0;40;327;290;327;4;854;494
106049;0;40;327;290;327;4;854;493
106059;0;39;327;290;327;4;853;491
106070;0;39;327;290;327;1;857;491
106079;0;40;327;290;327;4;853;488
106089;0;40;327;290;327;4;853;488
106099;0;40;328;290;327;3;853;488
106109;0;40;328;290;327;3;853;488
106119;1;38;324;288;325;0;853;488
106129;0;41;325;288;325;0;853;488
106139;0;40;325;289;325;0;853;488
106149;0;40;329;290;326;1;852;487
106159;0;40;330;290;327;1;852;487
106169;0;40;331;291;326;1;855;489
106179;0;38;331;290;327;1;851;487
106189;0;39;329;290;327;1;851;486
106199;0;39;326;288;325;0;852;486
106209;0;39;326;288;325;0;852;486
106219;0;42;326;288;325;0;852;486
106229;0;39;327;288;325;0;852;486
106240;0;39;327;288;325;0;852;486
106249;0;39;327;288;325;0;852;486
106259;1;40;328;290;326;0;853;487
106269;1;40;328;289;326;0;852;487
106279;0;39;331;290;327;1;850;486
106289;0;39;331;290;326;1;854;487
106299;0;39;330;290;327;1;854;487
106309;0;39;329;290;327;1;853;485
106319;0;39;328;290;327;1;854;484
106329;0;39;328;290;326;1;854;486
106339;0;39;328;291;327;1;854;484
106349;0;39;328;291;327;1;853;484
106359;0;39;329;289;325;0;852;484
106369;0;39;329;289;325;0;852;484
106379;1;44;328;289;325;0;851;484
106389;0;39;329;289;325;0;852;484
106399;0;39;329;289;325;0;852;484
106409;0;39;330;289;325;0;853;485
106419;0;40;329;289;325;0;852;485
106429;0;39;329;289;325;0;853;485
106439;0;39;329;289;325;0;852;485
106449;0;40;329;291;327;1;855;486
106459;0;40;328;291;327;0;854;484
106469;0;40;328;291;327;1;854;483
106479;0;40;328;291;327;1;853;483
106489;0;40;329;291;327;1;854;483
106499;0;40;329;292;327;1;854;485
106509;0;40;329;291;328;1;853;483
106519;0;40;329;292;328;1;853;482
106529;0;40;330;292;328;1;853;482
106540;0;40;330;291;328;1;853;482
106549;1;41;327;289;325;0;852;483
106559;0;40;331;289;326;0;851;483
106569;0;40;331;289;326;0;852;482
106579;0;40;331;289;326;0;852;482
106589;0;40;331;294;328;2;854;481
106599;0;40;331;294;328;2;854;484
106609;0;40;332;293;328;2;854;481
106619;0;40;332;293;328;2;854;481
106629;0;40;332;291;328;2;855;481
106639;0;40;332;290;328;2;854;483
106649;0;40;333;291;328;2;853;483
106659;0;40;332;291;328;2;854;478
106669;0;40;333;291;328;2;854;477
106679;0;40;333;291;328;2;854;477
106689;0;40;333;291;328;2;854;476
106699;0;40;333;292;328;1;854;476
106710;0;40;333;292;328;1;853;481
106719;0;40;333;292;328;1;852;481
106729;0;40;333;291;328;1;852;480
106739;0;40;333;290;328;1;852;480
106749;0;39;333;289;328;1;853;480
106759;1;41;336;289;326;0;850;478
106769;0;39;334;290;326;0;850;478
106779;0;39;334;289;326;0;850;478
106789;0;39;334;289;326;0;851;478
106799;0;39;334;289;328;1;853;481
106809;1;41;336;289;326;0;850;478
106819;0;40;334;290;326;0;850;478
106829;0;40;334;290;326;0;850;478
106839;0;40;334;290;326;0;851;478
106849;0;40;334;290;326;0;851;478
106859;0;39;334;289;329;1;852;480
106869;0;40;334;289;328;1;852;480
106880;0;40;334;289;328;1;853;481
106889;0;40;334;289;328;1;853;480
106899;0;40;334;290;328;1;853;481
106909;0;40;334;290;328;2;854;481
106919;0;40;334;290;329;2;853;481
106929;0;40;334;289;329;2;853;481
106939;0;40;334;290;329;2;854;481
106949;0;40;334;290;329;2;853;481
106959;0;40;334;290;330;2;853;481
106969;0;40;334;289;329;2;853;481
106979;0;40;334;289;329;3;854;481
106989;0;40;334;289;329;2;854;481
106999;0;40;334;289;329;2;854;481
107009;0;40;334;291;327;1;851;479
107019;1;42;336;290;327;1;851;479
107029;0;40;334;290;326;1;851;479
107039;0;40;334;290;326;1;851;479
107049;0;40;334;290;326;1;852;479
107059;0;40;334;290;326;1;851;479
107069;0;40;334;290;326;1;851;479
107079;0;40;334;290;326;1;852;479
107089;1;42;336;293;326;1;851;479
107099;1;42;335;293;326;1;851;479
107109;0;41;334;290;326;1;851;479
107119;0;41;334;290;326;1;851;479
107129;0;40;334;291;326;1;852;479
107139;1;42;336;293;326;1;851;478
107149;1;42;336;293;326;1;851;478
107159;0;41;334;290;326;1;851;478
107169;0;41;334;290;326;2;851;478
107180;0;40;334;291;326;1;851;478
107189;1;42;336;293;326;1;851;478
107199;0;41;334;290;326;3;854;480
107209;0;41;334;290;326;3;854;480
107219;0;41;334;290;325;3;854;480
107229;0;41;334;290;326;3;854;480
107239;1;42;336;294;326;1;851;478
107249;2;40;334;290;326;1;851;479
107259;1;41;334;291;326;1;851;478
107269;1;41;334;291;326;1;852;479
107279;3;40;334;291;327;1;851;479
107289;1;41;334;291;327;1;851;479
107299;1;40;334;291;325;3;854;481
107309;1;40;334;291;325;3;854;480
107319;0;41;334;290;326;4;854;481
107329;0;41;334;291;326;4;854;481
107339;0;41;334;291;326;4;854;481
107350;1;42;336;293;325;2;851;479
107359;1;41;334;291;326;2;852;479
107369;1;41;334;291;327;2;852;480
107379;2;41;335;291;326;2;852;480
107389;2;41;335;291;327;1;852;480
107399;1;43;336;292;323;2;852;481
107409;1;42;336;292;323;2;852;481
107419;1;41;334;291;326;2;852;481
107429;2;41;334;291;326;2;852;481
107439;1;42;336;291;326;5;854;484
107449;1;40;335;291;326;6;854;483
107459;2;40;335;291;326;7;854;483
107469;0;41;334;291;326;7;855;483
107479;0;41;334;291;326;5;855;483
107489;0;41;335;291;326;4;855;483
107499;0;41;335;291;327;4;855;483
107509;0;41;335;291;327;3;855;483
107520;1;41;334;291;327;4;854;483
107529;1;40;335;291;326;3;855;483
107539;1;42;336;292;328;4;853;482
107549;0;42;336;292;327;3;853;482
107559;1;40;335;291;326;3;855;483
107569;0;40;334;290;327;4;854;482
107579;1;40;335;291;327;5;854;482
107589;0;40;335;291;326;4;854;482
107599;0;41;335;291;326;3;854;482
107609;1;43;336;292;329;2;851;479
107619;1;42;336;293;329;2;851;479
107629;1;43;337;292;329;2;851;479
107639;1;43;336;292;329;2;851;479
107649;1;39;335;291;326;2;851;478
107659;1;40;335;291;326;2;852;478
107669;0;41;335;291;326;1;854;480
107679;0;41;335;291;327;1;854;480
107689;1;42;336;290;327;1;854;480
107699;1;42;336;291;327;1;853;479
107709;2;42;336;291;327;0;853;478
107719;0;41;336;292;326;1;854;478
107729;0;41;336;291;327;0;854;477
107739;1;41;335;292;327;0;854;476
107749;1;42;338;293;328;3;852;475
107759;1;42;338;293;328;3;852;475
107769;0;41;336;291;326;2;850;473
107779;0;40;336;292;326;2;851;473
107789;0;40;336;291;327;2;851;473
107799;1;42;338;293;328;3;853;475
107809;2;42;336;291;326;1;853;475
107820;2;42;336;291;326;0;853;475
107829;4;42;336;291;327;1;855;475
107839;5;42;336;291;327;0;856;475
107849;3;42;336;291;327;0;854;475
107859;1;41;338;293;328;3;852;475
107869;0;39;336;291;327;2;850;473
107879;0;39;336;292;327;2;851;473
107889;0;39;336;292;327;2;851;474
107899;1;41;338;294;329;3;853;476
107909;1;41;338;293;329;3;852;476
107919;0;40;337;293;326;2;853;476
107929;0;42;336;292;327;1;853;476
107939;0;43;336;292;327;2;854;476
107949;1;41;338;294;329;3;853;477
107959;0;41;336;292;327;1;853;476
107969;1;41;338;293;328;3;853;476
107979;0;39;336;292;327;2;852;475
107990;0;40;337;292;327;1;852;476
107999;0;41;336;292;327;2;855;478
108009;1;41;338;293;329;3;853;478
108019;1;41;338;293;329;3;853;478
108029;0;41;336;292;327;1;855;478
108039;0;41;335;291;327;2;854;479
108049;1;41;338;293;329;3;854;479
108059;0;40;336;291;327;2;852;477
108069;0;40;336;292;327;2;853;478
108079;0;41;334;292;328;2;852;478
108089;2;42;338;293;329;3;854;480
108099;1;42;338;293;329;3;854;479
108109;0;40;336;291;327;1;853;480
108119;0;40;336;291;327;2;854;480
108129;0;40;336;291;328;2;854;481
108139;0;40;336;292;327;2;854;481
108149;0;40;336;292;327;2;854;481
108160;0;42;337;292;327;2;854;481
108169;1;42;338;293;329;4;854;481
108179;2;42;337;293;329;4;854;481
108189;0;42;337;291;327;2;854;482
108199;0;43;337;291;327;2;855;482
108209;0;43;337;291;327;2;853;483
108219;0;43;336;291;327;2;853;484
108229;0;43;336;291;327;2;854;484
108239;1;42;337;293;329;4;855;484
108249;0;43;336;291;327;3;852;484
108259;0;45;336;291;327;2;853;485
108269;0;45;336;291;327;2;855;486
108279;0;44;336;291;327;2;855;487
108289;0;42;335;291;327;2;854;486
108299;1;42;336;293;329;4;855;485
108309;0;40;333;291;327;3;853;484
108319;0;40;333;291;327;2;854;485
108329;0;40;333;291;327;2;854;486
108339;1;42;335;293;329;4;856;488
108349;1;42;335;293;329;4;855;488
108359;0;39;333;292;328;2;852;488
108369;0;40;333;291;327;3;854;488
108379;1;42;334;293;328;4;855;488
108389;0;40;332;291;326;2;853;486
108399;0;40;332;291;327;3;854;487
108409;0;40;333;291;327;3;854;487
108419;0;39;333;290;327;3;854;489
108429;1;42;334;293;329;4;855;489
108439;1;42;334;293;329;4;855;489
108449;0;39;333;290;327;3;854;490
108460;0;39;333;290;327;3;855;489
108469;1;42;334;293;329;4;857;489
108479;0;39;333;289;327;2;853;487
108489;1;42;333;293;328;4;855;488
108499;0;40;331;291;326;3;853;486
108509;0;40;332;291;327;3;854;487
108519;0;41;332;291;327;3;854;487
108529;1;42;334;293;329;4;856;489
108539;1;42;334;293;328;4;856;489
108549;2;40;333;292;327;2;853;486
108559;0;41;332;291;326;3;854;487
108569;1;42;334;293;328;4;856;489
108579;2;40;333;292;326;3;853;486
108589;0;41;331;291;326;3;854;487
108599;0;41;332;291;327;3;854;487
108609;0;41;332;291;327;3;854;487
108619;1;42;332;291;327;3;854;487
108630;2;41;333;291;327;3;854;487
108639;1;43;334;293;329;4;856;489
108649;3;41;336;292;327;3;853;487
108659;0;41;335;292;327;3;853;486
108669;0;41;334;292;327;3;854;487
108679;0;41;335;292;327;3;855;487
108689;4;41;336;292;327;3;853;487
108699;1;43;335;293;329;4;855;489
108709;3;41;332;291;327;2;853;487
108719;3;41;333;291;327;2;854;487
108729;3;41;333;291;327;2;854;487
108739;4;41;333;293;327;3;854;487
108749;4;41;333;293;327;3;854;487
108759;1;43;335;293;329;4;855;488
108769;0;41;333;293;327;3;853;486
108779;0;42;333;293;327;2;854;486
108789;0;41;334;293;327;3;854;486
108800;0;41;334;294;327;3;854;486
108809;0;41;334;293;327;3;854;486
108819;1;43;335;292;329;4;855;487
108829;1;42;335;292;329;4;854;487
108839;1;40;334;293;327;3;853;486
108849;0;42;335;293;326;3;853;485
108859;0;41;335;293;326;3;854;485
108869;0;41;335;293;327;3;854;485
108879;3;40;335;291;328;2;854;486
108889;3;40;336;292;328;3;854;486
108899;1;40;336;292;328;3;854;485
108909;1;43;338;294;330;4;856;487
108919;1;38;335;292;325;3;852;484
108929;0;41;335;292;325;3;853;485
108939;0;41;336;293;325;3;854;485
108949;0;41;336;293;326;3;854;485
108959;1;43;336;293;326;2;853;485
108969;1;43;338;294;330;4;854;487
108979;1;40;335;292;327;3;853;484
108989;1;38;336;291;327;2;854;485
108999;1;38;336;292;328;3;854;485
109009;0;41;336;293;329;2;853;485
109019;0;41;336;293;329;2;854;485
109029;0;41;336;294;329;2;854;486
109039;0;41;336;292;328;3;854;486
109049;0;42;336;292;328;3;854;486
109059;0;41;336;292;328;3;854;486
109069;1;43;338;294;330;4;855;488
109079;1;43;338;294;330;4;855;488
109089;0;41;336;294;329;2;854;486
109100;0;41;336;295;329;2;854;486
109109;1;43;338;294;330;4;856;488
109119;1;45;335;295;330;2;852;485
109129;1;43;338;293;330;4;854;488
109139;0;41;336;296;329;2;853;486
109149;0;41;336;295;329;3;854;486
109159;0;42;336;292;329;1;854;486
109169;1;43;338;294;329;4;855;488
109179;1;43;338;293;330;4;855;488
109189;1;46;335;291;329;3;853;486
109199;1;46;335;291;329;2;853;486
109209;1;43;335;292;329;2;854;487
109219;0;41;336;292;328;3;854;487
109229;1;43;338;294;330;4;856;489
109239;1;43;335;291;329;2;852;486
109249;1;45;336;292;328;3;853;486
109259;1;46;336;292;328;3;854;487
109270;1;43;335;292;329;2;854;487
109279;1;43;335;292;329;2;854;487
109289;1;44;338;294;330;4;855;489
109299;0;42;336;291;329;1;853;486
109309;0;42;336;291;329;2;854;487
109319;0;42;336;292;329;4;854;487
109329;1;43;338;294;330;4;857;489
109339;1;43;333;291;329;1;852;486
109349;1;44;338;294;329;4;855;488
109359;1;44;335;292;327;3;854;486
109369;1;44;335;292;328;3;854;486
109379;1;44;338;294;330;4;856;489
109389;1;44;338;294;329;4;855;488
109399;1;44;338;291;329;2;852;486
109409;1;44;338;292;329;3;853;486
109419;1;44;339;292;329;4;854;486
109429;1;44;338;292;329;4;853;486
109440;1;44;338;294;330;4;855;488
109449;1;44;333;292;328;3;854;486
109459;1;44;333;292;328;3;854;486
109469;1;43;338;294;330;4;857;488
109479;1;44;339;292;330;4;852;486
109489;1;44;338;294;330;4;855;487
109499;0;42;336;292;331;4;853;485
109509;0;42;336;292;331;4;854;485
109519;0;42;337;292;331;4;853;485
109529;0;42;337;292;328;3;853;484
109539;0;42;337;292;328;3;854;484
109549;0;42;337;292;332;4;852;483
109559;0;42;337;292;333;5;853;483
109569;0;42;337;292;333;5;853;483
109579;0;41;337;292;329;3;853;482
109589;1;43;339;295;330;4;855;484
109599;1;42;340;291;328;5;851;481
109609;1;42;340;292;328;3;852;481
109619;1;43;340;292;328;3;853;481
109629;2;42;341;292;329;4;854;482
109639;1;42;339;292;328;6;852;481
109649;1;42;340;294;330;4;854;483
109659;1;42;340;292;328;3;851;481
109669;1;42;340;292;328;3;853;481
109679;1;41;340;292;328;3;853;481
109689;1;41;340;291;328;5;852;481
109699;1;42;340;291;328;5;852;481
109709;1;42;340;294;331;4;855;484
109719;1;41;340;291;328;4;850;481
109729;1;41;340;294;330;4;854;483
109740;1;42;340;291;328;3;852;481
109749;1;42;341;291;329;3;853;481
109759;1;42;341;291;329;2;853;482
109769;1;42;340;294;331;4;855;484
109779;1;42;339;294;330;4;855;484
109789;1;42;339;289;327;4;852;481
109799;0;40;337;292;328;4;851;482
109809;0;40;337;292;328;4;852;482
109819;1;42;340;295;331;4;855;484
109829;1;42;339;294;328;4;850;481
109839;1;42;339;294;330;4;854;484
109849;1;42;339;290;328;2;854;482
109859;2;42;339;289;329;3;853;482
109869;1;42;339;295;328;4;853;482
109879;1;42;339;294;330;4;855;484
109889;1;43;339;294;330;4;855;484
109899;0;41;337;292;328;5;854;482
109910;0;41;337;292;329;5;855;482
109919;1;43;340;295;331;4;856;485
109929;1;43;339;294;330;4;855;484
109939;1;43;339;295;328;6;852;482
109949;1;43;340;295;328;6;853;482
109959;2;43;339;295;328;5;854;482
109969;2;43;340;296;328;5;855;482
109979;1;43;339;296;328;5;853;482
109989;1;43;339;294;330;4;855;484
109999;2;43;339;294;328;3;852;482
110009;2;43;339;295;328;3;853;482
110019;2;43;339;295;328;3;854;483
110029;1;43;339;294;331;4;855;485
110039;2;43;339;294;331;4;855;484
110049;1;43;339;295;328;3;853;483
110059;0;41;337;292;328;2;853;482
110069;0;41;337;293;329;3;853;482
110080;2;43;339;296;328;3;853;482
110089;2;43;340;296;328;3;853;483
110099;1;43;338;293;330;4;854;484
110109;1;43;338;293;330;4;854;484
110119;0;42;337;292;329;3;854;484
110129;0;42;337;292;329;3;854;483
110139;4;43;339;294;331;5;856;485
110149;1;43;339;294;328;2;853;483
110159;0;42;337;292;329;2;855;481
110169;0;42;337;292;329;2;855;482
110179;0;42;338;293;329;3;854;483
110189;2;44;340;294;331;4;856;485
110199;1;43;340;294;326;1;853;481
110209;0;43;339;294;325;1;854;481
110219;0;43;340;294;325;1;854;480
110229;2;43;340;294;327;3;853;482
110239;2;43;340;294;328;3;853;482
110249;2;42;340;295;328;3;853;482
110259;1;43;340;295;331;0;853;480
110269;1;42;340;294;331;4;854;484
110279;0;42;340;294;331;4;854;484
110289;0;41;338;292;329;0;855;483
110299;0;41;338;293;329;0;855;483
110309;1;42;340;295;331;4;855;484
110319;0;42;340;295;331;4;854;484
110329;1;42;340;294;331;2;853;482
110339;1;42;339;294;331;4;853;483
110349;0;42;340;295;330;3;852;481
110359;0;42;340;295;331;3;852;481
110369;1;42;340;295;332;2;854;482
110380;1;42;340;295;331;4;853;482
110389;0;42;340;294;331;4;853;482
110399;0;40;338;292;329;3;854;481
110409;0;40;338;293;329;3;855;480
110419;1;41;340;295;331;4;854;481
110429;0;42;340;294;331;4;854;481
110439;1;41;340;294;332;2;855;479
110449;0;41;340;295;332;3;852;478
110459;0;41;340;295;332;2;852;479
110469;0;42;341;295;331;4;855;481
110479;1;41;340;295;332;2;851;480
110489;1;41;340;295;331;4;853;481
110499;0;39;338;292;329;3;852;480
110509;0;39;338;293;329;3;852;480
110519;0;39;338;293;329;3;853;481
110529;0;41;341;294;332;2;852;479
110539;0;42;341;295;332;2;852;480
110550;0;43;340;295;331;4;855;482
110559;1;40;340;295;331;1;852;481
110569;2;41;340;294;330;4;853;481
110579;0;39;338;292;328;2;852;481
110589;0;39;338;292;328;3;853;481
110599;0;39;338;293;328;3;853;481
110609;0;39;338;293;328;2;853;480
110619;0;41;340;295;330;3;854;482
110629;0;41;340;294;331;0;852;480
110639;0;40;340;294;331;0;852;480
110649;0;40;340;295;331;0;852;480
110659;0;41;340;295;331;1;855;482
110669;1;41;340;294;330;0;852;481
110679;1;41;339;295;330;1;853;482
110689;0;39;338;292;328;0;852;481
110699;0;39;338;292;328;0;854;481
110709;0;39;338;292;328;0;854;482
110720;0;38;340;295;330;0;852;480
110729;0;39;340;295;331;0;853;480
110739;0;38;340;294;331;3;853;482
110749;0;38;340;295;331;2;853;482
110759;0;38;340;295;331;2;853;482
110769;0;38;340;294;330;3;852;482
110779;0;38;340;295;331;1;855;483
110789;1;41;340;294;330;2;850;482
110799;0;38;340;294;330;2;852;480
110809;0;40;340;294;331;2;852;480
110819;0;37;340;295;331;3;852;482
110829;0;37;340;294;331;1;855;482
110839;1;42;340;294;330;3;850;481
110849;0;40;338;292;329;0;851;482
110859;0;40;338;292;328;0;852;484
110869;0;40;338;293;329;0;852;484
110879;0;38;341;295;331;1;854;481
110889;1;41;340;295;331;4;849;479
110899;1;42;340;294;330;1;853;480
110909;0;39;341;294;330;3;851;478
110919;0;40;341;295;331;2;851;479
110929;1;41;341;295;331;1;854;481
110939;0;40;342;295;330;1;853;481
110949;1;41;340;294;331;3;849;479
110959;0;37;341;295;330;4;850;479
110969;0;38;341;294;330;4;851;479
110979;0;38;342;295;331;1;854;482
110989;1;41;340;295;331;1;848;479
110999;1;41;340;294;330;1;853;482
111009;0;40;338;292;328;0;851;479
111020;0;40;338;293;329;0;852;480
111029;0;40;338;293;329;0;852;481
111039;0;40;338;293;329;0;852;481
111049;1;41;340;295;331;1;854;482
111059;0;39;340;294;330;3;850;480
111069;0;39;340;295;331;3;851;481
111079;0;39;339;295;331;3;851;481
111089;0;40;339;295;331;3;849;481
111099;0;39;340;295;330;3;854;483
111109;1;41;339;295;330;3;849;481
111119;0;39;337;293;328;2;852;481
111129;0;39;337;293;328;2;853;481
111139;0;39;338;295;330;4;855;483
111149;1;41;339;295;330;4;853;481
111159;1;41;339;295;330;4;854;483
111169;0;39;337;293;328;2;852;481
111179;0;39;337;293;328;2;853;481
111190;0;39;337;293;328;2;853;482
111199;0;39;337;295;331;4;854;482
111209;0;39;337;295;330;4;854;482
111219;1;41;339;294;331;4;853;481
111229;1;42;339;295;330;4;854;484
111239;0;40;336;295;330;4;853;481
111249;0;41;337;295;331;4;854;481
111259;0;41;337;295;331;4;854;482
111269;1;43;340;295;331;4;854;484
111279;0;41;337;295;330;4;853;483
111289;1;43;339;295;330;4;851;480
111299;0;42;338;293;329;3;852;481
111309;0;41;338;293;329;2;852;481
111319;0;41;338;296;331;4;854;483
111329;1;43;340;295;331;4;851;480
111339;1;43;340;295;330;4;853;483
111349;0;41;338;296;331;4;853;480
111360;0;41;338;296;331;4;854;483
111369;1;43;341;295;330;4;852;480
111379;0;42;339;294;329;4;852;482
111389;0;42;339;294;330;3;852;482
111399;0;41;338;296;331;4;853;480
111409;0;41;338;297;331;4;854;481
111419;0;40;338;298;331;4;853;480
111429;0;40;338;298;331;4;854;483
111439;1;42;341;295;331;4;853;479
111449;0;40;339;293;329;3;851;480
111459;0;41;338;293;329;3;852;481
111469;0;41;339;293;329;3;853;481
111479;1;43;341;295;331;4;854;479
111489;1;42;341;295;331;4;853;483
111499;0;41;338;295;331;4;854;480
111509;0;41;339;295;331;4;854;480
111519;0;41;339;295;331;4;854;480
111529;1;43;341;295;331;4;854;484
111539;0;42;339;296;331;4;854;484
111549;1;43;341;294;331;4;853;481
111559;0;41;339;293;329;3;852;482
111569;0;41;339;293;329;3;853;482
111579;0;41;339;293;331;4;854;484
111589;1;43;341;294;331;4;853;484
111599;1;42;341;295;331;4;854;484
111609;0;41;339;292;331;4;855;478
111619;0;41;339;292;332;4;855;478
111629;1;43;341;295;332;4;855;484
111639;1;43;341;295;331;4;854;484
111649;0;41;339;292;331;4;854;484
111660;0;41;338;292;331;4;854;484
111669;0;41;338;292;332;4;855;484
111679;0;41;339;292;332;4;855;484
111689;0;42;339;293;329;3;852;482
111699;0;42;339;293;329;3;853;482
111709;0;42;339;293;330;3;853;482
111719;0;42;339;293;330;3;853;483
111729;0;41;339;292;332;4;856;485
111739;0;41;339;292;332;4;855;485
111749;0;41;339;292;332;4;856;485
111759;0;41;339;292;332;4;856;485
111769;0;41;339;293;332;4;856;486
111779;1;43;341;295;332;4;856;486
111789;0;41;339;293;332;4;854;485
111799;0;40;339;293;329;3;853;483
111809;0;40;338;293;330;3;853;483
111819;0;40;338;293;330;3;854;484
111830;0;40;338;293;330;3;853;484
111839;0;40;339;293;330;3;853;484
111849;1;42;340;295;332;5;856;486
111859;0;40;338;292;334;4;854;485
111869;1;41;340;295;331;4;854;486
111879;0;40;338;293;329;3;853;484
111889;0;40;338;293;329;3;853;484
111899;0;40;338;293;330;4;855;486
111909;1;41;340;295;331;4;854;486
111919;1;41;339;294;331;5;855;486
111929;0;40;337;293;331;4;856;487
111939;0;39;337;293;331;4;856;488
111949;1;41;339;295;331;5;856;488
111959;1;41;339;295;331;4;855;488
111969;0;39;337;292;331;4;855;488
111979;1;39;337;292;329;2;854;486
111989;0;40;337;293;329;3;854;487
112000;0;39;337;293;329;3;854;487
112009;0;39;337;293;329;4;857;489
112019;1;41;339;295;331;5;855;489
112029;1;41;339;295;331;4;855;488
112039;0;39;337;293;329;3;853;487
112049;0;40;337;293;329;3;854;487
112059;0;39;337;293;329;3;854;487
112069;1;41;339;295;331;4;855;488
112079;0;39;337;292;328;4;855;488
112089;1;39;337;293;328;5;856;488
112099;0;40;337;293;329;4;857;489
112109;1;40;337;293;329;4;857;489
112119;1;40;337;293;329;5;856;489
112129;1;41;339;295;331;4;855;488
112139;0;40;337;293;329;3;852;486
112149;0;40;337;293;329;3;854;486
112159;0;40;337;293;329;3;854;487
112169;1;42;340;295;331;4;855;489
112179;1;43;339;295;331;4;855;488
112189;0;42;338;293;328;5;855;487
112199;1;41;337;293;329;5;856;487
112209;1;42;338;293;329;5;857;487
112219;1;44;340;295;331;4;855;487
112229;1;42;338;293;328;6;855;487
112239;1;44;340;295;331;4;854;486
112249;1;42;338;293;329;3;853;484
112259;1;42;338;293;329;3;854;484
112269;2;42;338;293;330;3;854;484
112279;1;44;340;295;332;4;855;486
112289;2;42;338;293;329;7;854;486
112300;0;42;338;293;329;3;853;483
112309;0;43;338;293;330;3;853;483
112319;0;43;338;293;330;3;853;483
112329;1;44;340;295;332;4;854;485
112339;1;44;340;295;332;4;854;485
112349;1;42;338;293;329;4;854;485
112359;1;41;339;293;329;5;855;485
112369;1;42;339;293;330;4;855;485
112379;1;41;339;293;330;4;856;485
112389;1;41;339;293;330;4;854;485
112399;1;43;341;295;332;4;854;484
112409;0;42;339;293;329;3;852;482
112419;0;42;339;293;330;3;853;482
112429;0;42;339;293;330;3;853;482
112439;1;43;341;295;332;4;854;484
112449;1;43;341;295;331;4;854;484
112459;1;42;340;292;329;2;854;484
112470;1;38;339;293;330;1;856;485
112479;1;39;339;293;330;1;856;485
112489;0;41;339;293;330;1;856;485
112499;1;42;341;295;332;4;854;485
112509;1;41;340;292;330;1;854;485
112519;0;41;339;293;330;1;856;485
112529;0;40;339;293;330;1;856;485
112539;0;41;340;293;330;1;856;485
112549;1;42;342;295;332;4;854;485
112559;1;42;341;295;332;4;854;485
112569;1;42;339;293;330;1;856;485
112579;1;42;339;293;330;0;856;485
112589;1;43;342;295;332;4;855;485
112599;2;42;339;293;330;0;854;485
112609;1;42;341;295;331;4;854;485
112619;2;43;339;293;329;2;856;485
112629;2;43;339;294;330;1;856;485
112640;2;42;340;295;330;1;857;486
112649;0;41;339;294;330;3;853;483
112659;1;42;340;294;331;4;854;484
112669;0;42;340;295;331;4;854;484
112679;3;43;339;294;330;1;857;486
112689;1;44;339;293;330;1;856;485
112699;1;43;341;295;332;4;854;485
112709;0;41;339;293;330;3;852;483
112719;0;41;339;293;330;3;853;483
112729;0;41;339;294;330;3;853;484
112739;0;43;339;294;330;3;853;484
112749;0;43;339;294;330;3;853;484
112759;0;42;340;293;330;3;854;486
112769;0;43;339;294;330;3;855;486
112779;0;43;339;294;330;3;856;486
112789;0;41;339;294;330;3;857;487
112799;0;41;339;294;330;3;857;487
112809;1;42;341;296;332;4;854;486
112819;0;41;339;293;330;3;853;484
112829;0;41;339;293;330;3;853;485
112839;0;41;338;294;330;2;854;484
112849;1;42;341;296;332;4;856;487
112859;0;41;337;293;330;3;856;487
112869;0;40;338;293;330;3;853;485
112879;0;40;338;293;330;3;854;485
112889;0;41;336;294;330;3;854;486
112899;0;41;336;293;330;3;854;487
112909;0;42;336;293;330;2;854;488
112919;1;42;340;295;332;4;857;490
112929;0;42;336;293;330;3;854;490
112940;1;42;339;295;332;4;855;490
112949;0;41;337;293;329;3;853;488
112959;0;41;337;293;330;3;854;488
112969;0;41;337;293;330;3;854;488
112979;1;43;339;295;332;4;856;490
112989;1;43;339;295;332;4;855;490
112999;0;43;339;292;329;3;854;490
113009;0;43;339;293;330;3;855;490
113019;0;44;339;293;330;3;855;490
113029;1;43;339;295;332;5;856;490
113039;0;45;338;293;330;3;853;490
113049;1;43;339;295;332;4;855;489
113059;0;42;337;293;330;3;854;487
113069;0;42;337;293;330;3;854;488
113079;0;45;339;293;330;3;854;491
113089;1;44;340;295;332;4;855;489
113099;1;44;340;295;332;5;855;489
113110;0;46;340;293;330;3;854;489
113119;0;45;340;293;330;3;855;489
113129;0;43;338;293;330;3;855;489
113139;2;44;340;295;332;4;855;488
113149;1;44;340;295;332;4;855;487
113159;0;42;339;294;332;3;853;490
113169;0;42;340;292;330;3;854;489
113179;0;41;340;293;330;3;854;489
113189;1;43;341;295;332;4;855;487
113199;0;41;341;292;330;3;852;486
113209;1;43;341;295;332;4;855;486
113219;0;41;341;292;330;3;853;486
113229;0;41;341;292;330;3;853;486
113239;1;43;341;295;333;4;855;486
113249;1;43;342;295;332;4;855;486
113259;0;39;340;292;330;3;851;485
113269;0;41;340;293;330;3;852;483
113280;0;41;340;293;330;3;853;483
113289;1;43;342;295;332;5;855;486
113299;0;39;341;292;330;3;851;484
113309;1;42;342;296;332;4;853;485
