Tiempo;Derecha_S1;Derecha_S2;Derecha_S3;Derecha_S4;Derecha_S5;Derecha_S6;Derecha_S7;Derecha_S8
234889;66;100;570;280;358;34;844;160
234899;93;112;580;285;362;26;842;145
234909;125;126;590;293;367;21;840;123
234919;160;141;598;297;371;16;837;105
234929;197;158;607;302;374;13;832;89
234939;239;178;616;306;377;10;814;73
234949;284;199;624;310;379;8;791;64
234959;330;215;632;312;377;5;768;57
234969;380;227;640;318;371;4;764;51
234979;444;233;647;322;359;3;764;46
234989;506;231;653;327;348;2;763;41
234999;556;216;659;331;334;1;749;32
235009;593;189;662;336;297;1;710;26
235019;622;157;665;342;236;2;675;21
235029;643;120;662;340;176;0;634;15
235039;658;89;655;338;132;0;578;11
235049;668;66;637;333;100;0;506;9
235059;670;49;603;332;75;0;440;7
235069;662;39;544;341;57;0;381;5
235079;623;32;471;348;43;0;338;4
235089;566;29;406;351;33;0;303;2
235099;504;26;353;352;25;0;280;2
235109;441;20;310;345;19;0;265;1
235119;377;16;264;325;15;0;257;1
235129;310;11;220;305;11;0;262;0
235139;239;8;171;267;8;0;302;0
235149;176;6;129;201;6;0;379;0
235159;130;4;97;150;5;0;466;0
235169;96;3;74;112;4;0;516;0
235180;71;2;56;83;3;0;544;0
235189;53;1;42;63;3;1;561;0
235199;39;1;32;47;2;0;568;0
235209;29;0;25;35;1;0;576;0
235219;22;0;19;26;1;0;578;0
235229;16;0;14;20;0;0;584;0
235239;12;0;11;22;0;0;591;0
235249;9;0;8;33;0;0;598;0
235259;7;0;6;46;0;0;603;0
235269;5;0;5;56;0;0;609;0
235279;5;1;7;67;0;0;611;0
235289;3;0;3;79;0;0;612;0
235299;2;0;2;89;0;0;613;0
235309;2;0;2;97;0;0;614;0
235319;1;0;1;104;0;0;617;0
235329;1;0;1;108;0;0;619;0
235339;0;0;1;112;0;0;621;0
235350;0;0;0;116;0;0;622;0
235359;0;0;0;117;1;1;624;2
235369;0;0;0;119;1;1;622;2
235379;0;0;0;121;1;1;611;2
235389;0;0;0;125;1;1;604;2
235399;0;0;0;131;1;1;602;2
235409;0;0;0;142;0;0;598;0
235419;0;0;0;147;0;0;594;0
235429;0;0;0;146;1;0;594;3
235439;0;0;0;148;0;0;583;0
235449;0;0;0;153;0;0;574;0
235459;0;0;0;158;0;0;568;0
235469;0;0;0;162;0;0;565;0
235479;0;0;0;167;1;0;585;3
235489;0;0;0;174;0;0;604;0
235499;1;0;1;176;0;0;608;0
235509;0;0;0;178;1;0;613;3
235520;0;0;0;182;0;0;614;0
235529;0;0;0;184;0;0;618;0
235539;1;1;1;184;0;0;625;0
235549;0;0;0;186;0;0;630;0
235559;0;0;0;187;0;0;642;2
235569;0;0;0;188;0;0;681;12
235579;0;0;0;183;0;0;741;20
235589;0;0;0;176;0;0;816;23
235599;0;0;0;172;0;0;835;22
235609;1;0;1;162;0;0;837;21
235619;0;0;0;164;0;0;844;20
235629;0;0;0;164;0;0;841;17
235639;0;0;0;165;0;0;835;13
235649;0;0;0;169;0;0;833;9
235659;0;0;0;175;0;4;835;7
235669;0;0;0;179;34;24;842;8
235679;0;0;3;174;84;59;847;18
235689;0;0;7;148;137;96;854;42
235699;0;0;22;118;170;131;856;71
235709;0;0;51;96;199;167;860;101
235719;0;0;89;87;221;199;862;129
235729;1;1;130;90;236;229;864;155
235739;0;0;164;89;249;256;868;178
235749;0;2;194;90;258;283;870;199
235759;0;11;221;94;265;305;872;218
235769;0;28;247;99;270;323;873;234
235779;0;49;269;106;274;339;874;247
235789;0;67;289;115;276;350;874;258
235799;1;84;307;127;280;358;874;265
235809;1;95;323;136;283;364;873;270
235820;0;102;336;142;287;368;872;272
235829;0;107;349;148;293;373;875;275
235839;0;110;363;154;295;373;875;276
235849;0;113;376;159;298;373;874;277
235859;0;115;387;163;300;370;874;276
235869;0;117;396;167;302;365;870;272
235879;0;118;404;170;305;362;871;270
235889;0;118;411;172;306;360;872;269
235899;0;119;417;175;308;354;869;265
235909;0;117;422;177;311;350;869;262
235919;2;116;427;179;313;349;872;261
235929;6;115;431;181;315;342;868;256
235939;12;114;434;183;317;341;871;254
235949;19;113;438;184;320;335;868;250
235959;27;112;441;186;322;331;868;248
235969;36;111;445;188;325;328;868;247
235979;45;111;450;189;327;325;867;247
235990;53;111;453;191;328;325;870;249
235999;64;111;458;193;330;321;867;247
236009;72;111;462;194;332;319;867;247
236019;80;113;467;196;333;317;868;248
236029;88;114;471;198;334;315;869;250
236039;96;117;478;203;334;313;867;252
236049;105;118;481;202;337;311;867;256
236059;113;120;487;206;338;311;870;261
236069;125;121;493;209;341;306;867;264
236079;137;122;500;213;342;304;867;268
236089;148;124;506;218;344;300;867;272
236099;162;125;514;223;345;296;866;276
236109;175;126;523;228;348;288;866;279
236119;186;129;532;235;350;280;866;282
236129;196;130;540;240;353;269;864;283
236139;204;130;548;242;354;254;862;282
236149;212;131;555;248;355;239;861;282
236160;220;131;560;252;357;223;859;282
236169;226;131;565;257;359;203;857;282
236179;231;131;570;261;361;185;859;281
236189;236;129;574;265;363;160;854;278
236199;241;129;577;268;364;135;852;275
236209;245;128;580;271;365;109;850;272
236219;249;126;582;275;366;85;849;267
236229;254;126;587;279;368;64;848;259
236239;257;121;588;280;368;48;847;250
236249;262;116;590;284;368;37;845;240
236259;267;109;592;288;368;28;845;227
236269;271;100;593;293;368;21;843;212
236279;274;91;593;297;367;17;846;197
236289;277;80;593;301;366;12;843;179
236299;279;67;592;303;365;9;841;162
236309;280;56;590;305;364;7;835;147
236319;280;46;587;305;359;5;827;133
236329;280;36;581;304;349;4;812;117
236339;278;27;575;304;342;3;796;101
236349;273;20;569;307;337;2;783;85
236359;265;15;562;312;332;2;777;71
236369;257;10;555;316;328;4;776;61
236379;249;8;547;319;324;1;770;52
236389;243;5;539;319;320;1;759;52
236399;237;6;529;318;315;0;754;52
236409;232;4;518;315;306;0;750;52
236419;226;4;504;311;293;0;748;51
236429;219;1;490;306;278;0;739;49
236439;212;1;474;299;264;0;723;49
236449;205;1;453;290;249;0;709;46
236460;199;0;428;280;237;0;705;45
236469;189;0;400;270;226;0;702;43
236479;175;0;375;260;215;0;703;42
236489;158;1;354;251;207;0;699;41
236499;132;0;332;242;194;0;698;39
236509;104;0;313;234;184;0;695;39
236519;78;0;297;227;175;0;692;37
236529;57;0;282;220;166;0;686;37
236539;43;1;271;212;163;0;678;36
236549;31;0;259;200;151;0;674;35
236559;23;0;246;188;145;0;671;34
236569;17;0;234;174;141;0;670;34
236579;13;0;224;160;139;0;668;33
236589;9;0;209;134;141;0;670;34
236599;7;0;187;114;146;0;667;34
236609;5;0;161;98;153;0;671;34
236619;4;0;136;89;162;0;671;36
236630;3;0;112;91;172;0;681;34
236639;2;0;95;95;181;0;708;30
236649;1;0;80;102;186;0;735;23
236659;1;0;69;112;188;0;762;18
236669;0;0;59;121;185;0;778;14
236679;0;0;52;127;176;0;788;11
236689;0;0;45;130;163;0;795;8
236699;1;0;40;134;150;0;798;6
236709;0;0;35;134;137;0;795;4
236719;0;0;31;136;126;0;790;4
236729;1;0;27;136;116;0;779;4
236739;0;0;25;136;108;0;766;6
236749;0;0;23;135;101;0;748;12
236759;0;0;21;134;96;0;730;18
236769;0;0;19;134;92;0;722;25
236779;0;0;17;133;88;0;713;28
236789;0;0;15;133;85;0;702;29
236800;0;0;13;132;84;0;690;27
236809;0;0;12;131;82;0;682;25
236819;0;0;10;131;80;0;677;22
236829;0;0;9;130;77;0;679;22
236839;0;0;9;131;77;2;675;19
236849;0;0;7;129;73;0;675;18
236859;0;0;6;129;71;0;675;18
236869;0;0;5;129;68;0;674;16
236879;0;0;3;131;65;0;672;15
236889;0;1;1;131;63;0;672;14
236899;0;0;2;131;60;0;672;12
236909;0;0;1;132;58;0;672;11
236919;0;0;1;132;56;0;654;8
236929;0;0;0;133;55;0;649;5
236939;0;0;0;134;55;0;657;4
236949;0;0;0;135;55;0;667;6
236959;0;0;0;136;57;0;678;9
236969;0;0;0;138;58;0;697;15
236979;0;0;0;141;61;0;726;13
236989;0;0;0;144;66;0;751;10
236999;0;0;2;145;74;0;770;8
237009;0;0;0;150;90;0;787;6
237019;0;0;0;152;108;0;800;4
237029;0;0;1;150;126;0;805;5
237039;0;0;6;134;146;0;811;11
237049;0;0;15;108;164;0;815;20
237059;0;0;30;85;179;0;817;31
237069;0;0;53;67;192;0;820;42
237079;0;0;87;53;204;0;821;53
237089;0;0;121;42;215;0;822;64
237100;0;1;152;36;224;0;824;73
237109;0;2;178;32;232;0;825;81
237119;1;6;200;32;242;1;826;87
237129;0;12;219;33;248;0;829;94
237139;0;18;236;43;256;0;832;100
237149;0;30;251;53;262;0;835;106
237159;0;48;267;62;266;0;837;113
237169;0;64;281;75;271;1;839;125
237179;0;83;296;88;277;10;843;141
237189;0;99;310;101;283;22;847;159
237199;0;114;326;111;289;42;850;173
237209;2;128;347;120;296;67;852;191
237219;11;137;369;129;301;94;852;201
237229;25;144;390;137;306;119;853;213
237239;40;151;412;148;313;141;850;224
237249;53;155;429;156;317;157;853;232
237259;69;161;447;164;323;170;854;239
237270;87;167;464;171;328;177;853;243
237279;107;175;481;178;332;179;852;246
237289;126;186;498;184;336;176;851;249
237299;145;199;514;190;338;168;851;251
237309;163;216;526;195;341;156;851;253
237319;178;232;537;201;343;140;849;253
237329;191;248;546;204;345;121;849;252
237339;202;262;554;207;346;99;847;248
237349;214;276;560;209;348;78;845;242
237359;225;288;564;212;349;58;843;234
237369;237;299;568;215;350;44;840;220
237379;250;308;573;217;350;33;839;204
237389;263;317;577;220;351;25;837;188
237399;276;326;580;225;352;20;838;171
237409;287;332;584;227;352;15;836;156
237419;296;336;586;230;351;11;834;139
237429;306;340;589;231;351;8;833;125
237440;315;344;591;235;351;6;832;110
237449;322;348;594;238;351;4;830;99
237459;328;351;597;241;352;4;828;88
237469;332;355;599;244;352;2;827;79
237479;337;359;603;248;354;3;826;70
237489;338;359;604;248;351;1;824;63
237499;339;359;607;250;351;1;821;56
237509;338;357;611;250;351;0;816;49
237519;341;353;614;255;350;0;809;44
237529;350;347;617;260;350;0;803;38
237539;360;343;620;263;350;0;794;37
237549;376;338;624;267;347;0;783;34
237559;392;335;630;270;346;0;765;33
237569;410;334;634;273;346;0;747;36
237579;429;334;641;278;347;1;737;36
237589;450;333;645;283;347;1;733;36
237599;472;329;649;285;345;0;732;37
237609;495;326;654;289;343;0;732;37
237619;520;320;660;295;339;0;735;34
237629;540;312;663;299;337;0;736;35
237639;561;301;668;305;335;0;729;33
237649;580;285;672;311;330;0;715;27
237659;599;261;675;319;313;0;697;22
237669;616;226;678;326;276;0;676;16
237679;630;188;679;333;216;0;649;15
237689;643;149;677;337;162;0;605;10
237699;654;112;674;339;122;0;544;6
237709;663;83;660;339;91;0;466;6
237719;670;62;628;336;69;0;399;5
237729;671;49;587;334;52;0;345;3
237740;662;45;521;341;41;0;294;1
237749;630;42;445;344;29;0;254;2
237759;578;41;383;346;21;0;229;1
237769;526;37;336;346;17;0;214;1
237779;466;32;291;338;13;0;201;0
237789;406;24;252;322;8;0;199;0
237799;328;17;200;301;8;0;207;0
237809;249;13;153;250;6;0;235;0
237819;185;9;115;186;4;0;325;0
237829;136;7;87;139;3;0;431;0
237839;101;5;66;103;2;0;492;0
237849;75;4;50;77;2;0;528;0
237859;55;3;38;58;2;0;548;0
237869;41;2;29;43;1;0;559;0
237879;31;1;22;32;0;0;570;0
237889;23;1;17;24;0;0;580;0
237899;17;0;13;20;0;0;584;0
237910;13;0;10;23;0;0;586;0
237919;10;0;8;38;0;0;587;0
237929;7;0;6;53;0;0;587;0
237939;5;0;5;69;0;0;585;0
237949;4;0;4;82;0;0;582;0
237959;5;0;2;95;0;0;578;0
237969;4;0;1;107;1;0;572;0
237979;3;0;1;117;1;0;567;0
237989;3;0;0;125;1;0;566;0
237999;1;0;1;128;0;0;569;0
238009;1;0;1;132;0;0;572;0
238019;1;0;0;135;0;0;574;0
238029;0;0;0;136;0;0;575;0
238039;1;0;0;139;2;0;574;0
238049;1;1;1;142;1;0;573;2
238059;1;1;1;143;1;0;564;3
238069;0;0;0;142;0;0;558;0
238080;0;0;0;143;0;0;556;0
238089;0;0;0;143;0;0;552;0
238099;0;0;0;141;0;0;546;0
238109;0;0;0;143;0;0;541;0
238119;0;0;0;146;0;0;536;0
238129;0;0;0;149;0;0;533;0
238139;0;0;0;153;0;0;535;0
238149;0;0;0;157;0;0;544;0
238159;0;0;0;162;0;0;558;0
238169;0;0;0;169;1;0;569;0
238179;0;0;0;174;1;0;577;0
238189;0;0;0;176;0;0;584;0
238199;0;0;0;179;0;0;592;0
238209;0;0;0;182;0;0;596;0
238219;0;0;0;183;0;0;596;0
238229;1;1;1;184;1;1;596;0
238239;1;2;0;183;1;0;607;0
238249;1;2;0;179;0;0;666;9
238259;1;3;0;169;1;0;750;15
238269;0;0;0;167;0;0;818;21
238279;0;0;0;165;0;0;834;23
238289;0;0;0;165;0;0;842;23
238299;1;1;2;170;0;1;848;25
238309;0;0;4;173;0;2;844;32
238319;0;0;7;178;5;29;845;54
238329;0;0;8;178;51;81;851;86
238339;0;0;12;160;106;139;857;125
238349;1;1;28;125;154;193;864;163
238359;0;0;62;94;189;237;867;196
238369;0;0;104;75;217;274;871;227
238380;0;0;142;70;238;302;875;254
238389;0;0;175;74;254;323;878;278
238399;0;4;207;83;266;339;882;298
238409;0;14;236;95;275;352;885;315
238419;1;28;263;106;283;364;887;330
238429;0;41;282;115;288;371;883;338
238439;0;54;301;124;293;378;878;344
238449;0;64;320;133;299;383;875;346
238459;0;71;336;143;303;385;873;345
238469;1;73;353;154;309;388;874;341
238479;0;70;363;161;311;384;871;330
238489;0;67;372;168;314;381;870;320
238499;0;62;380;174;316;374;868;309
238509;0;56;388;180;319;365;866;299
238519;1;52;397;185;323;352;866;291
238529;1;47;404;190;325;336;863;281
238539;1;44;410;195;327;317;860;271
238550;0;40;415;198;327;294;856;260
238559;0;39;422;204;329;271;855;250
238569;0;38;429;208;330;245;853;241
238579;0;41;438;212;332;216;852;231
238589;0;45;447;217;333;189;851;220
238599;0;51;458;221;335;164;851;210
238609;0;59;469;225;337;140;850;200
238619;1;70;481;227;340;118;848;187
238629;0;78;494;232;342;95;846;176
238639;4;89;508;236;344;75;845;162
238649;14;99;524;240;347;57;844;149
238659;27;110;541;248;351;44;844;136
238669;41;121;556;250;353;35;840;120
238679;57;132;568;257;356;26;840;107
238689;77;146;578;263;359;20;839;94
238699;99;161;588;266;361;14;838;82
238709;128;182;599;274;367;12;840;72
238720;152;203;606;277;368;8;836;62
238729;177;225;614;282;371;6;834;55
238739;201;247;622;286;374;5;828;47
238749;226;268;631;290;379;5;815;40
238759;251;283;636;295;380;3;794;35
238769;279;296;642;300;382;2;770;37
238779;311;308;651;308;385;3;760;40
238789;348;314;657;313;382;3;754;41
238799;389;315;662;317;371;0;750;39
238809;446;313;669;324;365;1;745;39
238819;496;299;673;331;352;0;735;36
238829;545;281;679;339;324;1;713;32
238839;581;249;681;344;267;0;677;24
238849;612;208;681;349;201;0;640;19
238859;635;167;680;349;151;0;589;14
238869;653;125;673;344;114;0;514;11
238879;668;94;658;340;87;1;437;9
238889;674;70;628;340;66;1;374;7
238899;666;57;576;343;49;0;316;4
238909;632;52;493;351;37;0;273;3
238919;575;50;419;358;28;0;243;2
238929;515;46;361;360;21;0;222;2
238939;445;38;307;347;16;0;208;1
238949;363;28;253;324;12;0;206;1
238959;289;20;203;299;9;0;218;0
238969;218;16;156;242;9;0;261;2
238979;159;11;117;179;5;0;348;1
238989;117;9;88;133;4;0;420;0
238999;87;6;67;99;3;0;469;0
239009;64;4;51;74;2;0;502;0
239020;48;3;38;55;2;0;521;0
239029;36;2;29;42;1;0;535;0
239039;28;3;24;34;2;0;548;1
239049;21;3;18;30;0;0;555;0
239059;15;1;13;40;0;0;561;0
239069;11;0;10;53;0;0;566;0
239079;9;0;8;68;0;0;569;0
239089;6;0;6;84;0;0;570;0
239099;5;0;5;99;0;0;572;0
239109;5;1;5;113;1;0;576;1
239119;4;1;4;120;0;0;576;0
239129;2;0;2;133;0;0;576;0
239139;1;0;2;142;0;0;573;0
239149;3;0;2;146;0;0;570;0
239159;1;0;1;153;0;0;562;0
239169;0;0;1;156;0;0;560;0
239179;0;0;0;155;0;0;555;0
239190;0;0;0;153;0;0;545;0
239199;0;0;0;153;0;0;531;0
239209;0;0;0;153;0;0;522;0
239219;0;0;0;153;0;0;517;0
239229;0;0;0;155;0;0;513;0
239239;0;0;0;158;0;0;501;0
239249;0;0;0;161;0;0;493;0
239259;0;0;0;165;0;0;486;0
239269;0;0;0;170;0;0;480;0
239279;0;0;0;173;0;0;472;0
239289;0;0;0;176;0;0;467;0
239299;0;0;0;179;0;0;471;0
239309;0;0;0;181;0;0;479;0
239319;0;0;0;183;0;0;494;0
239329;0;0;0;186;0;0;511;0
239339;0;0;0;188;0;0;528;0
239349;1;0;1;191;1;0;545;0
239360;1;0;0;193;1;0;560;1
239369;2;0;1;195;0;3;568;0
239379;0;0;0;191;0;0;570;0
239389;0;0;0;190;0;0;586;0
239399;2;0;1;191;0;3;646;3
239409;0;0;0;184;0;0;732;8
239419;2;0;1;187;0;0;804;8
239429;0;0;0;177;0;0;825;8
239439;0;0;0;175;0;0;843;8
239449;0;0;0;180;0;1;845;8
239459;0;0;1;184;0;24;845;14
239469;0;0;3;189;13;74;848;31
239479;0;0;5;183;61;136;852;59
239489;0;0;9;167;108;192;854;88
239499;0;0;21;138;150;239;862;120
239509;0;0;48;106;183;275;866;151
239519;0;0;85;84;209;303;869;180
239529;3;1;121;74;231;328;873;205
239539;4;1;151;75;244;343;874;223
239549;0;0;178;81;259;358;874;238
239559;0;0;204;92;268;370;874;250
239569;0;0;228;105;276;378;873;259
239579;0;0;249;117;283;384;871;264
239589;0;0;271;130;288;388;871;267
239599;0;2;296;144;296;391;872;270
239609;0;3;316;154;300;389;868;267
239619;0;5;342;164;305;386;867;262
239629;0;6;368;174;310;379;865;256
239639;0;10;392;183;314;369;862;248
239649;1;14;414;193;320;358;861;241
239660;0;14;429;200;322;341;855;229
239669;0;16;444;208;326;323;854;216
239679;0;18;458;214;329;304;852;195
239689;0;19;469;221;334;280;849;169
239699;1;22;482;228;340;254;850;142
239709;1;24;494;233;344;224;847;116
239719;0;24;504;236;345;192;844;94
239729;0;26;516;241;349;162;844;78
239739;0;28;527;245;352;133;842;65
239749;0;32;540;251;357;106;842;57
239759;0;34;549;254;358;80;838;47
239769;0;40;561;261;364;60;837;43
239779;0;46;569;266;366;44;835;37
239789;0;53;577;271;368;34;833;35
239799;0;63;584;275;371;26;830;32
239809;0;70;589;277;370;20;826;28
239819;0;81;596;282;373;15;824;27
239830;0;91;604;288;377;11;822;28
239839;0;96;607;290;376;9;816;26
239849;0;103;612;294;377;7;811;26
239859;0;112;617;298;378;5;806;27
239869;5;120;622;303;380;4;802;27
239879;17;128;627;307;382;3;799;27
239889;36;136;631;310;384;2;794;28
239899;64;144;636;313;386;2;791;28
239909;95;153;640;316;388;1;783;29
239919;129;165;644;319;390;1;776;29
239929;162;183;648;322;391;1;761;32
239939;195;202;653;325;390;0;746;36
239949;228;221;658;328;388;0;737;38
239959;264;236;663;332;385;1;728;41
239969;303;249;668;334;375;1;722;42
239979;346;258;672;336;359;0;720;41
239989;399;261;676;338;349;0;704;32
240000;464;257;680;340;336;0;679;25
240009;520;247;685;345;306;1;652;20
240019;565;221;687;346;259;0;622;14
240029;599;190;687;346;195;0;591;11
240039;623;157;685;343;147;0;523;9
240049;640;116;676;338;109;0;443;6
240059;649;86;662;333;83;0;375;7
240069;655;64;635;333;63;0;308;5
240079;650;50;594;338;47;0;250;2
240089;624;46;522;347;36;0;208;1
240099;574;45;441;354;27;0;174;1
240109;523;42;377;357;21;0;152;0
240119;459;36;321;348;16;0;137;0
240129;377;27;266;331;12;0;126;0
240139;308;20;222;311;9;0;121;0
240149;233;15;175;284;7;0;132;0
240159;171;11;133;224;5;0;177;0
240169;126;8;101;166;4;0;280;0
240179;93;7;78;125;4;0;369;1
240189;70;6;60;95;4;0;427;1
240199;52;5;45;71;3;0;465;1
240209;38;4;35;53;2;0;486;0
240219;28;3;27;40;2;1;502;1
240229;21;3;21;30;2;0;508;0
240239;16;0;15;28;0;0;515;0
240249;12;0;11;37;0;0;524;0
240259;9;0;9;49;0;0;532;0
240269;7;0;7;61;0;0;536;0
240279;5;0;5;75;0;0;537;0
240289;8;0;4;87;0;0;541;1
240300;6;0;3;98;0;0;545;1
240309;1;0;2;107;0;0;546;0
240319;1;0;2;115;0;0;547;0
240329;1;0;1;119;0;0;546;0
240339;1;0;1;120;0;0;545;0
240349;1;0;1;119;0;0;546;0
240359;0;0;3;119;1;1;549;0
240369;0;0;0;117;0;0;546;0
240379;0;0;0;118;0;0;536;0
240389;0;0;0;120;0;0;518;0
240399;0;0;0;126;0;0;499;0
240409;0;0;0;132;0;0;491;0
240419;0;0;0;132;0;0;486;0
240429;0;0;1;133;1;0;482;1
240439;0;0;0;134;0;0;475;0
240449;0;0;0;140;0;0;470;0
240459;0;0;0;146;0;0;468;0
240470;0;0;0;153;0;0;470;0
240479;1;0;0;159;0;0;482;2
240489;0;0;0;165;0;0;497;0
240499;0;0;0;172;0;0;511;0
240509;0;0;0;178;0;0;522;0
240519;0;0;0;182;0;0;535;0
240529;0;0;0;186;0;0;547;0
240539;0;0;0;188;0;0;555;0
240549;0;0;2;192;1;0;563;1
240559;0;0;0;190;0;0;564;0
240569;0;0;0;188;0;0;562;0
240579;0;0;0;184;0;0;563;0
240589;0;0;0;181;0;0;593;0
240599;0;0;0;176;0;0;640;6
240609;0;0;0;171;0;0;702;9
240619;1;1;0;172;0;0;757;9
240629;0;0;0;175;0;0;794;7
240640;0;0;0;177;0;0;808;5
240649;0;0;0;180;0;0;819;4
240659;0;0;0;184;0;0;823;3
240669;1;2;0;188;0;0;821;1
240679;0;0;0;190;0;0;825;2
240689;0;0;0;189;18;3;831;10
240699;0;0;0;184;61;16;837;25
240709;0;0;0;173;104;32;840;44
240719;0;0;1;149;141;48;843;67
240729;0;0;8;115;170;69;844;92
240739;0;0;21;87;194;94;851;117
240749;0;0;37;64;210;116;850;137
240759;0;0;62;47;223;143;854;158
240769;0;0;92;36;234;170;858;178
240779;0;0;119;27;244;200;861;196
240789;1;2;145;24;252;228;862;212
240799;0;0;171;31;259;258;867;230
240809;0;0;192;44;266;285;871;246
240819;0;0;212;62;272;308;873;260
240829;0;0;229;79;277;328;875;273
240839;0;1;244;94;282;343;876;284
240849;0;3;258;108;286;356;877;292
240859;0;5;269;121;289;366;878;299
240869;0;9;279;132;292;375;878;304
240879;0;13;287;144;294;382;879;308
240889;0;20;294;153;296;388;878;311
240899;0;26;301;161;300;394;881;316
240909;0;32;307;168;302;396;879;316
240919;0;39;311;173;303;396;879;316
240929;0;45;315;179;304;395;879;316
240940;0;49;320;183;305;394;879;316
240949;0;53;324;188;306;392;880;318
240959;0;55;330;189;305;389;878;315
240969;0;56;334;193;306;387;878;314
240979;0;57;337;196;306;387;878;312
240989;0;56;340;199;307;386;878;312
240999;0;57;341;201;308;386;877;312
241009;1;57;344;202;308;386;877;312
241019;0;55;349;204;309;386;878;312
241029;0;54;352;205;311;387;878;312
241039;0;54;355;208;312;388;879;312
241049;1;55;356;210;313;389;879;312
241059;0;54;361;212;315;390;879;313
241069;0;54;365;215;316;391;880;313
241079;0;55;369;220;319;393;880;313
241089;0;57;374;220;317;393;880;315
241099;0;58;381;222;318;393;880;316
241110;0;60;388;228;321;395;880;317
241119;0;63;394;230;322;395;882;318
241129;0;65;400;232;324;395;882;320
241139;0;67;406;235;324;394;881;325
241149;0;68;411;238;325;393;882;323
241159;0;69;416;240;327;391;881;324
241169;0;69;420;239;326;387;879;326
241179;0;69;425;241;327;385;879;326
241189;0;69;430;244;328;382;878;326
241199;0;69;435;246;329;379;878;326
241209;0;69;440;249;332;377;879;328
241219;0;69;444;250;331;371;877;325
241229;0;68;448;252;332;366;876;323
241239;0;68;452;254;333;359;875;322
241249;0;67;454;256;334;350;873;319
241259;0;66;456;257;335;335;872;315
241269;2;66;459;256;334;311;867;306
241280;6;66;461;257;334;276;863;294
241289;11;68;462;258;334;231;858;278
241299;18;69;465;258;334;178;854;254
241309;26;70;468;262;336;136;849;219
241319;36;70;470;260;334;101;840;175
241329;50;69;473;261;333;77;833;139
241339;66;65;476;262;331;58;818;110
241349;82;61;479;264;328;44;802;87
241359;102;57;485;264;322;34;793;70
241369;120;49;487;265;313;25;777;60
241379;137;40;487;266;297;19;768;54
241389;155;30;486;262;272;15;760;48
241399;174;22;481;256;239;12;743;44
241409;190;16;469;247;204;10;731;42
241419;204;12;450;243;154;7;708;32
241429;217;9;429;243;116;5;665;24
241439;227;6;393;249;87;4;622;18
241449;235;5;354;253;66;3;566;14
241459;237;4;319;252;50;2;528;10
241469;232;2;284;257;37;2;503;8
241479;220;1;257;261;28;1;487;6
241489;199;1;227;261;24;2;481;8
241499;180;1;199;260;16;0;484;4
241509;161;0;174;254;12;0;491;3
241519;134;0;149;243;10;0;501;2
241529;99;0;122;229;7;0;515;1
241539;72;0;97;216;5;0;533;1
241549;53;0;74;202;6;1;554;4
241559;39;0;56;190;5;1;570;4
241569;30;1;44;177;2;0;579;0
241580;20;0;32;166;2;0;590;0
241589;16;0;24;158;1;0;597;0
241599;12;0;18;154;1;0;600;0
241609;8;0;14;152;0;0;602;0
241619;6;0;11;152;0;0;601;0
241629;5;0;8;153;0;0;598;0
241639;3;0;6;153;3;1;597;1
241649;2;0;5;157;0;0;591;0
241659;2;0;4;159;0;0;584;0
241669;1;0;3;160;0;0;576;0
241679;1;0;2;161;0;0;569;0
241689;0;0;1;161;0;0;564;0
241699;0;0;1;160;0;0;563;0
241709;0;0;1;156;4;1;566;1
241719;0;0;0;155;3;1;564;0
241729;0;0;0;155;0;0;560;0
241739;2;0;0;154;0;0;562;0
241750;0;0;0;154;0;0;563;0
241759;1;0;1;153;0;0;562;0
241769;1;0;0;146;0;0;562;0
241779;2;0;0;144;0;0;562;0
241789;0;0;0;144;0;0;561;0
241799;2;0;0;145;0;0;559;0
241809;0;0;0;147;0;0;559;0
241819;0;0;0;149;0;0;560;0
241829;0;1;1;154;0;0;564;0
241839;1;1;1;155;0;0;581;0
241849;0;0;0;153;1;0;618;0
241859;0;0;0;147;23;0;662;7
241869;2;0;0;126;55;0;686;10
241879;0;0;2;95;85;0;707;8
241889;0;0;9;71;109;0;733;6
241899;1;1;22;56;129;0;758;4
241909;0;0;40;39;147;0;776;6
241920;0;0;66;29;161;1;794;18
241929;0;0;94;22;176;0;800;29
241939;0;0;122;16;188;0;806;45
241949;1;0;149;15;199;0;813;59
241959;1;0;170;14;210;0;819;73
241969;0;0;185;8;221;0;825;86
241979;0;0;201;11;230;0;830;98
241989;0;0;215;23;238;0;836;110
241999;0;0;226;42;246;0;840;124
242009;0;0;235;61;253;0;843;139
242019;1;0;246;77;260;0;847;155
242029;1;0;256;93;266;4;850;170
242039;0;0;265;108;272;12;855;187
242049;0;0;273;122;277;25;858;203
242059;0;1;282;133;282;42;859;221
242069;1;5;292;143;286;64;861;239
242079;0;11;302;151;288;93;865;256
242089;0;16;315;159;292;122;867;269
242099;0;21;325;167;295;149;868;280
242109;0;24;337;174;298;175;868;289
242119;2;28;351;181;301;200;868;296
242129;0;33;367;187;304;221;870;302
242139;0;37;381;194;307;239;870;308
242149;0;41;393;200;311;250;869;309
242159;4;45;405;206;314;261;869;311
242169;9;50;416;210;316;270;869;313
242179;14;57;427;213;318;280;872;315
242189;24;64;436;216;320;285;870;314
242199;30;69;444;219;322;288;869;313
242209;36;74;451;222;325;286;867;311
