Tiempo;Izquierda_S1;Izquierda_S2;Izquierda_S3;Izquierda_S4;Izquierda_S5;Izquierda_S6;Izquierda_S7;Izquierda_S8
112699;220;221;204;184;52;3;11;128
112709;199;200;184;166;47;3;11;128
112719;180;181;167;151;43;2;9;130
112729;163;165;152;137;39;2;8;130
112739;148;150;138;124;35;1;7;131
112749;134;142;124;112;32;1;6;132
112759;121;139;112;101;29;1;6;134
112769;111;140;102;92;26;1;6;135
112779;100;145;93;84;24;1;4;136
112789;90;150;83;75;22;0;5;138
112799;83;155;76;68;21;1;4;140
112809;74;160;68;61;21;0;3;138
112819;68;165;62;55;22;0;3;139
112829;61;170;57;51;23;0;2;138
112839;55;176;51;46;25;0;2;139
112849;50;182;47;40;27;0;2;139
112859;46;187;43;37;29;0;2;140
112869;41;191;39;34;32;0;1;139
112879;38;194;35;31;34;0;1;139
112889;33;196;32;27;35;0;1;139
112899;30;198;29;25;38;0;1;139
112909;28;200;26;22;40;0;1;139
112919;25;202;24;21;41;0;0;139
112929;23;204;21;18;43;0;0;141
112940;21;206;19;17;48;0;0;141
112949;19;209;18;15;52;0;0;140
112959;16;212;16;14;56;0;0;139
112969;15;214;14;12;60;0;0;138
112979;13;218;12;11;63;0;0;137
112989;12;221;12;10;67;0;0;137
112999;11;224;10;8;70;0;0;136
113009;11;228;10;8;71;0;0;135
113019;9;230;9;7;71;0;0;133
113029;8;231;7;6;68;0;0;137
113039;7;231;7;6;70;0;0;155
113049;7;212;5;5;85;5;14;208
113059;5;192;6;4;100;23;340;268
113069;5;179;5;4;99;37;655;322
113079;4;163;4;3;98;46;800;377
113089;4;160;3;2;98;58;860;424
113099;4;166;4;4;98;67;884;451
113110;2;173;3;2;97;77;892;473
113119;2;183;3;1;98;88;898;515
113129;2;197;2;1;116;100;904;569
113139;2;207;2;1;144;119;909;611
113149;1;213;1;0;174;136;912;640
113159;2;217;2;2;204;159;915;665
113169;1;222;1;8;232;191;917;685
113179;1;228;1;25;255;230;920;701
113189;0;235;1;53;276;268;921;717
113199;1;245;21;94;294;310;922;729
113209;0;256;64;138;311;353;923;740
113219;2;269;128;180;326;395;923;747
113229;9;284;204;220;340;431;923;754
113239;24;295;281;260;355;460;922;761
113249;45;308;350;299;370;485;922;767
113259;65;318;412;334;382;504;920;770
113269;88;329;469;368;394;520;919;772
113280;110;339;518;396;403;533;917;773
113289;131;350;561;426;411;543;914;772
113299;151;357;596;450;415;550;911;769
113309;172;367;627;473;417;556;909;764
113319;192;374;651;495;416;561;907;758
113329;211;381;673;516;415;564;904;749
113339;232;388;693;535;413;565;900;740
113349;250;392;710;553;412;564;896;730
113359;268;396;723;569;414;557;889;719
113369;285;400;735;584;414;545;880;706
113379;301;404;746;597;416;525;869;689
113389;319;407;755;609;418;497;856;668
113399;335;410;762;622;421;465;838;641
113409;353;414;770;636;423;435;819;609
113419;371;418;777;651;427;408;796;572
113429;389;422;783;663;428;382;767;532
113439;408;426;789;678;432;359;730;495
113449;429;430;794;692;436;336;676;460
113459;449;435;801;704;439;313;614;426
113469;471;440;806;715;444;290;554;395
113479;492;444;811;725;450;271;500;364
113489;515;449;816;735;456;252;452;335
113499;543;456;821;744;463;234;408;309
113509;572;462;827;752;470;217;368;284
113519;604;469;833;759;478;202;334;260
113529;635;478;839;765;485;185;301;239
113549;701;498;849;779;502;158;247;201
113559;730;507;854;785;509;147;223;187
113569;758;517;859;790;513;137;203;181
113580;782;527;862;795;515;128;184;183
113589;801;536;866;799;509;119;165;185
113599;817;546;870;802;495;111;150;188
113609;832;557;872;805;475;104;136;190
113619;843;569;875;808;453;95;124;191
113629;854;582;878;809;430;88;111;193
113639;863;596;880;807;407;81;101;193
113649;871;608;881;805;390;75;91;194
113659;877;622;883;800;380;69;82;193
113669;883;632;885;794;371;63;75;188
113679;888;640;884;785;365;56;68;177
113689;893;646;884;775;348;51;62;165
113699;894;646;877;756;314;46;56;153
113709;896;642;867;732;283;42;50;144
113719;893;638;853;707;256;38;46;136
113729;890;637;828;682;232;33;41;129
113739;884;641;796;660;210;30;38;122
113750;863;640;732;640;190;27;34;116
113759;817;633;661;592;172;24;31;112
113769;751;624;598;541;156;22;28;108
113779;679;605;544;490;141;20;26;106
113789;613;552;491;442;128;18;23;106
113799;556;498;444;401;116;17;21;107
113809;504;450;403;363;105;14;19;114
113819;454;406;364;328;94;13;17;117
113829;411;368;330;298;86;11;16;121
113839;373;332;299;270;77;10;14;123
113849;337;300;270;244;70;10;12;123
113859;306;272;245;220;64;8;11;123
113869;277;247;222;201;57;7;11;123
113879;251;223;201;181;52;6;9;125
113889;227;201;181;163;47;6;9;126
113899;206;183;166;148;43;4;8;126
113909;187;173;150;135;39;4;6;126
113920;169;170;136;122;36;4;6;125
113929;153;172;122;111;32;2;5;126
113939;139;174;112;100;29;3;5;124
113949;127;178;101;90;26;2;4;125
113959;114;181;92;82;24;2;4;126
113969;103;185;83;75;21;1;2;126
113979;94;189;76;68;19;1;2;126
113989;85;194;69;61;18;1;2;127
113999;77;199;62;56;17;1;2;128
114009;71;204;56;51;19;1;2;128
114019;63;208;50;45;20;1;1;128
114029;57;213;46;42;23;1;1;127
114039;53;217;41;36;26;0;1;126
114049;48;220;37;34;27;0;0;126
114059;43;221;35;30;29;1;0;127
114069;40;222;31;27;31;0;0;128
114079;36;223;29;25;32;0;0;128
114089;32;225;26;23;36;0;1;129
114099;29;227;23;20;39;0;0;128
114109;26;229;21;18;43;0;1;128
114119;23;230;19;17;47;0;0;128
114129;22;232;17;15;50;0;0;127
114139;20;234;16;13;54;0;0;128
114149;17;238;14;12;56;0;0;128
114159;16;242;11;10;58;0;0;129
114169;15;245;11;9;60;0;0;130
114179;13;248;9;8;63;0;0;131
114189;12;251;10;9;63;0;0;131
114199;11;252;9;7;63;0;0;133
114209;10;254;7;6;66;0;0;144
114220;9;245;7;5;71;2;0;187
114229;8;221;6;5;86;15;141;253
114239;7;199;6;4;89;27;554;318
114249;6;180;6;4;86;32;751;377
114259;6;169;5;4;85;38;839;429
114269;5;167;4;3;84;45;875;465
114279;4;171;3;3;81;54;890;495
114289;4;176;2;1;78;66;897;527
114299;3;187;3;2;89;81;903;575
114309;4;200;3;3;113;105;910;622
114319;2;209;2;1;144;134;914;654
114329;3;212;1;0;175;165;917;677
114339;2;213;2;1;204;207;919;695
114349;1;216;1;2;229;251;921;710
114359;1;221;1;5;251;292;922;725
114369;1;229;0;14;271;330;924;737
114379;1;239;0;26;288;362;924;748
114390;1;250;0;41;306;389;924;757
114399;0;261;0;61;321;409;925;765
114409;0;271;1;79;338;426;925;771
114419;1;283;15;96;354;437;924;777
114429;0;294;39;113;369;441;923;782
114439;0;304;71;129;384;442;924;786
114449;0;312;108;143;402;437;922;788
114459;0;322;152;158;420;432;921;790
114469;0;331;199;172;439;425;920;793
114479;0;341;247;185;457;417;919;793
114489;0;349;297;200;476;405;915;794
114499;0;360;344;215;493;396;913;794
114509;0;371;386;230;507;387;910;795
114519;0;382;426;242;521;375;908;794
114529;0;392;462;256;534;362;907;793
114539;0;400;495;271;545;347;902;790
114549;0;409;526;283;557;332;899;788
114560;0;417;557;296;568;317;897;787
114569;0;426;584;308;577;299;890;781
114579;3;436;608;319;585;281;884;774
114589;7;444;630;330;593;265;878;767
114599;13;452;649;340;601;250;870;758
114609;21;460;667;351;608;236;861;748
114619;27;468;683;360;614;224;851;736
114629;34;475;698;368;618;213;837;723
114639;42;483;712;379;622;204;821;707
114649;53;492;725;389;625;197;805;689
114659;64;500;736;399;628;193;788;672
114669;78;506;748;411;630;190;766;652
114679;93;514;759;423;632;187;739;630
114689;108;521;769;436;635;183;702;601
114699;125;528;778;448;638;176;650;565
114709;140;535;786;461;642;170;593;530
114719;157;541;795;475;647;163;537;496
114729;174;547;803;487;649;155;484;460
114739;194;553;809;499;652;146;437;428
114749;215;559;818;511;655;137;395;396
114759;234;564;824;522;659;127;357;367
114769;254;570;830;531;663;118;322;337
114779;278;577;836;542;666;109;291;310
114789;309;585;843;553;669;101;264;285
114799;343;594;848;565;671;94;239;262
114809;388;602;852;577;671;88;216;244
114819;446;612;858;589;667;82;196;236
114829;523;620;862;603;659;77;177;233
114839;604;628;867;615;644;72;161;232
114849;674;635;870;628;621;66;145;231
114860;731;644;875;638;591;62;132;230
114869;773;654;878;645;556;56;118;228
114879;804;663;881;650;523;51;107;224
114889;826;671;883;650;494;47;98;219
114899;843;678;885;648;472;43;88;216
114909;854;684;886;642;452;39;80;209
114919;861;686;887;634;442;35;72;200
114929;868;685;886;623;431;32;65;191
114939;872;684;883;610;412;29;60;182
114949;874;682;878;595;377;26;54;174
114959;874;678;871;582;340;23;48;165
114969;871;678;861;569;308;21;44;156
114979;864;672;843;559;279;18;39;149
114989;847;667;819;560;252;18;36;142
114999;820;663;787;563;228;15;33;135
115009;772;657;738;560;207;14;30;129
115019;717;653;673;539;188;12;27;124
115030;650;642;609;491;170;11;25;120
115039;591;627;552;448;154;10;24;118
115049;538;612;501;407;140;8;20;118
115059;488;570;453;368;126;7;19;119
115069;442;516;410;334;115;7;17;118
115079;400;465;370;301;104;7;15;119
115089;362;421;335;272;94;6;13;120
115099;328;380;304;246;85;4;11;120
115119;269;311;249;201;70;4;10;122
115129;243;281;226;182;64;3;9;124
115139;221;254;205;166;57;2;8;125
115149;200;230;185;150;51;2;7;126
115159;181;211;168;136;47;2;7;127
115169;164;194;151;122;42;2;6;127
115179;148;186;138;111;39;2;6;128
115189;135;183;125;100;35;1;4;128
115200;122;186;113;91;32;1;4;129
115209;111;192;103;82;28;1;4;130
115219;101;197;93;74;26;0;3;130
115229;91;200;84;67;23;0;3;132
115239;82;204;77;61;21;0;2;133
115249;75;208;70;56;19;0;3;134
115259;69;213;63;50;17;0;2;133
115269;61;218;57;45;16;0;1;133
115279;56;222;52;41;14;0;1;134
115289;51;225;47;36;12;0;1;134
115299;45;229;42;34;11;0;0;134
115309;42;234;38;29;11;0;1;133
115319;38;240;35;27;9;0;0;133
115329;33;245;32;25;8;0;1;132
115339;31;253;28;22;8;0;0;130
115349;28;258;26;21;7;0;1;130
115359;25;263;23;17;5;0;0;127
115369;22;269;22;16;5;0;0;127
115379;21;276;20;15;4;0;0;126
115389;18;281;17;13;4;0;1;127
115399;17;287;16;12;4;0;0;126
115409;15;293;14;10;3;0;0;126
115419;13;298;12;10;9;0;0;125
115429;12;301;12;8;34;0;0;126
115439;12;302;10;7;64;0;0;128
115449;11;301;10;6;97;0;0;131
115459;9;302;8;7;130;0;0;136
115469;9;309;7;5;162;0;0;142
115479;7;317;7;4;191;0;0;146
115489;6;326;6;4;219;0;0;152
115500;6;333;5;4;252;0;0;159
115509;6;342;5;4;295;0;0;174
115519;5;350;4;5;343;0;0;204
115529;5;360;23;12;387;4;0;258
115539;4;367;58;21;423;15;22;312
115549;4;374;102;40;453;26;156;353
115559;5;380;151;59;478;37;339;387
115569;8;387;200;82;496;50;505;420
115579;15;394;247;105;511;67;633;450
115589;24;400;293;128;522;87;724;479
115599;34;404;332;147;532;107;784;501
115609;45;409;371;166;538;124;824;521
115619;57;413;407;184;542;143;848;536
115629;70;418;439;199;543;164;865;548
115639;84;423;469;214;545;186;877;562
115649;96;426;495;229;546;210;885;575
115659;107;431;519;242;547;235;891;590
115670;115;434;539;255;550;260;895;605
115679;121;436;559;266;554;285;898;623
115689;127;439;576;275;559;308;900;641
115699;129;442;591;284;564;328;902;659
115709;132;446;604;291;570;344;902;674
115719;133;449;615;297;575;356;903;689
115729;133;453;625;302;580;367;903;700
115739;133;458;634;307;584;376;902;711
115749;130;461;641;311;588;385;903;722
115759;128;466;648;316;591;393;904;730
115769;126;471;656;321;593;404;905;738
115779;124;474;661;325;596;411;905;744
115789;120;478;667;329;597;417;904;750
115799;118;479;671;332;599;422;904;755
115809;114;481;675;336;601;425;905;758
115819;110;483;677;339;601;429;905;762
115829;103;485;681;342;603;432;905;766
115840;97;488;684;343;605;432;906;771
115849;88;489;684;344;606;431;904;772
115859;80;492;686;344;608;429;904;774
115869;72;495;687;343;610;426;904;777
115879;66;497;689;340;612;421;903;780
115889;59;500;691;336;615;414;903;781
115899;52;502;693;332;618;397;900;783
115909;47;506;696;329;621;378;899;784
115919;44;509;699;325;626;360;895;784
115929;39;515;706;324;630;340;891;783
115939;36;520;713;325;637;319;884;782
115949;32;525;721;327;645;298;877;779
115959;28;532;729;330;653;277;869;774
115969;26;538;739;334;660;257;857;765
115979;23;545;749;341;668;239;842;754
115989;21;552;759;349;676;223;824;740
115999;19;557;767;357;681;207;798;722
116009;22;565;777;366;687;193;768;700
116019;25;570;785;378;692;179;726;671
116029;31;576;793;391;696;167;671;638
116039;40;582;800;405;701;155;609;602
116049;48;587;807;420;706;146;552;566
116059;59;593;813;435;707;136;497;530
116069;73;598;819;451;710;127;450;498
116079;86;602;823;465;712;118;407;469
116089;100;607;827;479;711;110;368;443
116099;114;611;831;493;711;103;332;419
116109;126;615;835;505;710;96;300;400
116119;139;618;836;518;707;91;271;385
116129;150;620;839;529;704;84;246;374
116140;157;622;840;539;700;78;223;368
116149;164;623;842;548;696;73;202;365
116159;168;622;842;556;691;68;182;367
116169;170;623;844;564;686;64;165;378
116179;168;623;843;570;682;60;152;395
116189;163;623;845;577;678;55;168;426
116199;155;621;841;579;670;52;278;462
116209;147;619;840;582;664;50;416;499
116219;139;616;837;585;658;51;543;536
116229;130;613;835;588;651;52;639;564
116239;122;613;835;592;646;53;708;588
116249;114;609;831;593;639;57;752;606
116259;107;605;830;596;633;60;779;619
116269;103;603;829;598;627;62;794;628
116279;99;601;829;601;622;63;801;632
116289;97;598;828;604;616;62;803;632
116299;98;597;828;607;610;63;802;627
116310;101;594;829;609;604;62;793;617
116319;105;593;828;612;598;61;770;596
116329;112;592;829;614;591;57;726;564
116339;121;589;830;617;583;57;663;525
116349;133;589;831;620;575;51;597;486
116359;147;587;831;622;565;48;538;448
116369;162;587;833;625;552;45;486;412
116379;175;585;833;627;538;41;438;378
116389;194;584;834;630;522;37;397;345
116399;212;584;835;632;503;33;357;318
116409;234;584;837;634;484;30;324;297
116419;259;584;837;633;460;27;292;285
116429;291;585;838;634;434;24;265;282
116439;337;586;839;633;410;22;239;283
116449;409;585;838;632;390;19;217;283
116459;513;586;834;628;378;17;196;283
116469;619;586;827;624;372;15;177;283
116480;704;588;821;621;376;15;160;283
116489;763;592;809;621;380;13;145;280
116499;800;597;791;617;359;11;131;270
116509;822;600;758;611;324;10;118;263
116519;830;606;700;600;293;9;108;256
116529;818;610;632;580;265;8;97;248
116539;775;606;571;549;240;8;88;242
116549;717;584;517;501;217;6;79;238
116559;652;548;467;457;196;5;73;236
116569;588;506;422;417;178;4;65;234
116579;535;477;382;376;161;5;59;233
116589;484;458;345;341;146;4;53;234
116599;438;443;314;308;132;3;49;235
116609;396;431;283;279;120;3;44;235
116619;358;423;257;252;108;1;41;235
116629;324;418;233;229;98;1;36;235
116639;294;414;211;206;89;1;33;235
116649;266;412;190;187;80;0;30;234
116659;240;410;174;170;73;0;26;233
116669;218;409;157;154;67;0;24;232
116679;197;407;143;139;60;0;22;232
116689;179;406;130;126;55;0;20;230
116699;162;405;117;114;50;0;18;230
116709;146;404;106;103;45;0;16;229
116719;133;404;96;94;41;0;15;227
116729;121;405;87;84;37;0;13;225
116739;109;405;79;77;33;0;12;222
116749;98;406;72;70;31;0;10;218
116759;89;408;65;63;29;0;9;214
116769;81;409;59;57;27;0;8;211
116780;73;410;54;52;25;0;8;208
116789;66;406;49;46;23;0;6;205
116799;61;402;44;42;22;0;6;203
116809;55;397;40;38;21;0;5;200
116819;50;392;36;34;20;0;5;199
116829;45;389;33;30;20;0;4;198
116839;42;385;30;28;21;0;4;196
116849;37;380;26;25;21;0;4;195
116859;33;375;24;23;22;0;4;192
116869;30;370;22;21;25;0;3;190
116879;27;365;19;18;30;0;3;189
116889;24;360;17;17;35;0;3;187
116899;22;357;16;15;40;0;2;185
116909;20;354;15;13;45;0;2;183
116919;18;352;14;11;49;0;2;182
116929;17;351;12;11;51;0;1;181
116939;15;350;11;10;54;0;1;180
116950;14;350;9;9;56;0;1;178
116959;12;350;9;8;58;0;0;177
116969;11;351;8;7;60;0;1;176
116979;10;352;7;6;62;0;0;176
116989;9;352;7;6;64;0;1;180
116999;8;347;5;5;69;0;0;200
117009;6;315;5;4;75;7;2;251
117019;7;284;5;4;83;19;272;323
117029;6;256;3;3;84;23;610;381
117039;4;232;3;3;86;25;769;435
117049;5;212;3;3;88;29;840;483
117059;4;200;3;3;90;32;871;515
117069;3;198;2;1;89;40;887;537
117079;4;204;2;1;93;55;897;565
117089;2;213;2;2;109;74;903;599
117099;2;210;1;1;135;99;909;622
117109;1;193;1;1;161;122;912;640
117120;1;178;1;6;186;150;915;657
117129;1;165;1;21;205;179;916;669
117139;1;155;1;54;222;218;919;682
117149;0;148;0;96;236;258;920;693
117159;1;145;2;139;250;298;922;705
117169;0;147;29;180;262;338;923;717
117179;0;154;76;221;273;377;924;727
117189;0;164;132;258;284;411;924;738
117199;6;176;195;291;294;442;925;747
117209;18;192;260;324;304;470;925;754
117219;37;211;323;356;314;493;925;760
117229;62;228;379;385;323;513;925;766
117239;87;245;429;411;331;529;925;770
117249;113;261;476;437;339;542;925;773
117259;137;275;519;458;344;553;925;775
117269;161;287;556;479;348;561;923;776
117279;182;299;589;499;352;567;922;775
117289;201;310;615;515;357;572;920;773
117299;217;319;638;531;361;574;917;771
117309;232;328;659;547;366;573;914;767
117319;245;336;679;559;371;568;909;761
117329;258;344;696;568;375;557;902;753
117339;269;354;712;577;382;532;892;743
117349;279;362;725;583;391;492;878;728
117359;289;371;737;589;404;452;861;710
117369;299;380;747;592;416;415;841;687
117379;308;390;757;595;430;379;813;657
117389;317;399;766;598;444;346;777;622
117399;325;407;774;599;460;318;728;581
117409;332;417;782;601;477;290;662;536
117420;340;426;790;605;495;265;597;496
117429;346;436;797;606;513;241;539;457
117439;354;448;804;610;532;220;487;422
117449;363;463;811;613;547;202;440;388
117459;371;478;818;617;560;186;398;358
117469;379;491;824;623;572;171;360;328
117479;390;504;830;631;583;159;324;302
117489;402;518;837;644;592;147;294;277
117499;414;529;842;662;600;137;267;254
117509;431;540;850;680;606;127;240;234
117519;452;550;855;698;614;118;217;215
117529;481;557;858;713;619;107;198;201
117539;519;565;864;728;623;98;179;193
117549;563;574;868;740;625;89;162;192
117559;612;585;872;752;624;81;146;193
117569;661;597;876;762;617;73;132;195
117579;708;609;879;769;605;66;120;200
117590;750;621;883;777;584;60;108;202
117599;787;635;885;781;556;54;98;203
117609;815;649;888;786;527;49;89;202
117619;836;661;892;788;497;44;80;200
117629;851;672;894;789;469;40;73;193
117639;863;680;895;789;450;35;66;182
117649;872;683;897;785;437;32;59;173
117659;879;682;898;781;413;29;54;162
117669;884;681;896;772;374;27;48;154
117679;887;680;892;761;338;24;44;144
117689;888;674;887;740;306;22;41;137
117699;887;672;879;720;277;19;37;131
117709;883;670;862;697;251;18;33;123
117719;879;671;841;684;227;16;30;117
117729;865;668;803;670;205;15;27;110
117739;828;665;746;647;186;13;24;102
117749;762;657;675;591;169;11;22;96
117760;690;645;612;545;153;11;21;91
117769;624;622;555;498;138;9;18;86
117779;564;564;504;450;125;8;17;85
117789;511;511;456;407;113;8;16;87
117799;462;461;412;368;103;6;14;90
117809;418;417;373;333;93;6;12;91
117819;378;377;337;301;84;5;11;93
117829;343;341;306;273;76;4;10;95
117839;311;309;276;246;69;4;9;99
117849;281;279;251;224;62;3;8;102
117859;255;252;227;203;57;3;8;105
117869;231;229;206;184;51;3;7;109
117879;209;207;185;166;46;2;6;111
117889;190;187;169;151;42;2;5;114
117899;172;170;154;137;38;2;5;117
117909;155;153;139;124;34;1;4;119
117919;142;139;126;111;31;1;4;120
117929;127;127;114;102;28;0;3;122
117939;116;117;102;92;26;0;3;123
117949;105;113;94;83;23;0;2;125
117959;96;114;85;75;20;0;2;127
117969;86;115;78;69;19;0;2;130
117979;78;117;70;61;16;0;2;131
117989;71;122;64;56;15;0;3;133
117999;65;126;57;50;14;0;1;134
118009;58;131;52;46;12;0;1;134
118019;53;140;46;41;11;0;1;135
118029;48;149;43;38;10;0;1;135
118039;44;159;39;34;14;0;0;133
118049;39;167;35;31;18;0;0;131
118060;36;173;32;28;22;0;1;129
118069;32;179;29;25;27;0;0;126
118079;28;186;26;22;33;0;0;125
118089;26;192;24;21;38;0;0;123
118099;24;198;21;18;43;0;0;121
118109;21;205;19;17;52;0;0;121
118119;20;212;18;14;60;0;0;119
118129;18;220;16;13;65;0;0;118
118139;16;227;14;12;70;0;0;117
118149;14;234;12;11;74;0;0;117
118159;14;242;12;10;78;0;0;118
118169;12;248;10;9;79;0;0;119
118179;11;255;10;9;79;0;0;119
118189;10;262;8;10;77;0;0;118
118199;9;266;8;11;75;0;0;118
118209;9;269;6;12;74;0;0;118
118219;7;268;6;13;75;0;0;130
118230;7;258;4;11;90;0;71;171
118239;6;252;3;9;105;11;422;219
118249;4;253;4;10;111;24;681;283
118259;5;249;4;8;110;32;811;364
118269;4;249;3;8;108;38;867;445
118279;3;257;3;6;105;46;890;509
118289;3;267;3;5;101;56;898;547
118299;3;285;2;4;119;69;904;585
118309;1;295;2;4;147;85;908;624
118319;2;300;2;3;182;102;911;651
118329;1;300;3;3;219;121;912;671
118339;2;301;3;3;255;144;914;688
118349;0;300;3;8;285;179;916;704
118359;1;302;13;32;310;230;919;718
118369;0;305;62;79;330;286;919;730
118379;1;310;136;133;346;346;920;738
118389;2;319;221;192;360;398;921;745
118400;12;328;302;250;375;442;921;753
118409;30;338;381;304;387;475;918;756
118419;51;352;450;355;399;501;915;758
118429;76;363;511;404;411;520;913;760
118439;100;373;565;447;421;532;910;759
118449;124;383;609;485;431;538;907;758
118459;148;393;645;519;439;537;902;754
118469;172;402;675;545;448;528;895;748
118479;196;411;697;567;453;511;888;737
118489;217;417;716;587;459;484;878;725
118499;239;424;732;603;463;450;865;709
118509;259;430;747;619;466;416;848;688
118519;277;436;758;633;469;382;824;659
118529;293;442;768;644;472;349;788;623
118539;308;447;776;654;476;319;737;578
118549;321;453;784;663;480;292;671;534
118559;334;457;791;673;484;265;605;493
118569;346;462;798;684;489;241;546;455
118579;356;467;804;694;494;218;494;419
118589;365;471;811;704;499;200;446;386
118659;447;509;850;763;533;106;221;212
118669;466;519;855;769;537;97;200;199
118679;486;526;859;774;540;88;182;192
118689;511;535;863;780;542;80;165;192
118700;538;544;867;785;543;73;149;190
118709;573;554;872;789;540;65;135;191
118719;615;564;875;793;533;59;122;192
118729;658;573;878;797;525;53;110;193
118739;700;583;882;800;512;48;99;193
118749;738;593;885;803;496;44;90;194
118759;771;603;889;803;481;39;82;191
118769;797;614;891;805;466;35;74;188
118779;819;627;896;806;450;32;67;184
118789;837;639;899;805;438;29;61;180
118799;851;652;899;806;427;25;55;174
118809;862;662;901;803;422;23;50;166
118819;872;668;902;798;415;22;45;156
118829;878;670;902;791;396;19;41;146
118839;884;672;901;780;359;17;37;137
118849;887;671;900;767;324;15;33;130
118859;890;668;898;746;292;13;30;121
118870;890;667;892;725;265;12;27;114
118879;886;668;881;704;240;12;25;106
118889;882;669;861;690;217;10;22;100
118899;872;669;832;680;196;9;21;92
118909;842;666;782;667;178;8;19;84
118919;793;659;713;636;161;7;61;75
118929;725;646;646;579;146;6;127;68
118939;656;630;591;532;132;5;182;61
118949;593;585;538;482;119;4;232;58
118959;538;529;485;435;109;5;275;59
118969;486;477;439;394;98;3;314;61
118979;440;431;398;357;89;3;342;63
118989;398;390;360;322;80;3;361;66
118999;360;353;326;293;74;2;381;67
119009;327;319;295;264;66;1;398;70
119019;296;289;267;239;60;2;414;72
119029;267;261;242;217;54;1;425;74
119040;243;236;219;196;49;1;433;77
119049;220;214;198;177;44;0;441;80
119059;199;194;181;162;40;0;449;83
119069;181;174;163;146;36;0;453;85
119079;164;158;147;132;33;2;457;86
119089;148;143;134;119;30;1;462;87
119099;135;130;121;109;27;0;467;88
119109;123;117;111;98;24;0;473;89
119119;111;107;100;89;22;0;476;88
119129;101;97;91;80;20;0;476;90
119139;91;88;82;72;18;0;475;91
119149;84;82;74;66;16;0;475;95
119159;75;78;67;60;15;0;474;97
119169;68;80;60;54;14;0;473;98
119179;62;87;56;49;12;0;471;101
119189;56;97;50;45;10;0;468;102
119199;51;105;45;40;10;0;465;104
119209;46;113;41;36;8;0;464;106
119219;42;121;37;33;8;0;461;107
119229;38;125;34;29;8;0;460;106
119239;35;129;30;25;9;0;457;105
119249;31;134;28;24;12;0;453;104
119259;28;142;27;22;15;0;448;102
119269;26;152;24;20;19;0;445;99
119279;23;163;21;17;23;0;443;95
119289;20;174;19;16;28;0;443;93
119299;20;186;18;14;32;0;443;91
119309;17;196;15;13;39;0;443;89
119319;15;207;15;12;43;0;444;87
119329;15;217;13;11;48;0;446;86
119340;12;227;11;9;54;0;447;84
119349;11;236;10;8;56;0;447;83
119359;10;242;10;8;58;0;455;85
119369;10;243;8;7;67;0;507;113
119379;9;230;7;7;85;2;631;154
119389;8;232;7;6;98;16;763;181
119399;7;237;6;5;99;26;837;232
119409;6;235;5;5;95;28;875;320
119419;4;243;5;4;95;30;893;408
119429;4;257;4;4;91;33;903;481
119439;4;270;3;2;86;33;904;548
119449;3;285;3;2;85;36;905;600
119459;4;305;3;3;112;45;908;626
119469;3;317;3;1;139;63;913;654
119479;2;322;2;2;170;81;913;674
119489;2;320;2;2;207;105;915;691
119499;2;316;1;1;241;131;918;707
119510;1;311;1;2;272;166;918;720
119519;1;308;1;8;295;212;920;734
119529;1;310;7;31;313;261;922;744
119539;1;315;46;72;329;309;923;753
119549;1;320;101;118;344;355;923;760
119559;1;328;166;169;358;393;922;766
119569;0;337;231;218;371;425;922;771
119579;0;346;295;262;386;450;920;774
119589;0;354;359;303;401;468;918;776
119599;2;365;418;337;417;479;914;777
119609;5;374;469;367;435;481;910;778
119619;11;384;516;394;452;472;907;779
119629;20;396;556;414;468;453;902;776
119639;29;404;591;431;485;425;897;771
119649;39;414;623;448;502;395;890;763
119659;49;423;650;461;517;367;883;754
119669;59;432;672;474;532;339;872;742
119680;70;442;693;487;545;312;858;727
119689;81;448;708;495;555;288;839;709
119699;93;456;723;503;567;264;812;687
119709;104;463;736;512;577;241;777;657
119719;115;471;747;520;587;220;728;618
119729;127;479;757;526;597;202;666;575
119739;138;486;765;532;605;184;599;532
119749;149;493;774;538;611;168;541;493
119759;161;500;782;544;618;154;488;456
119769;171;508;789;549;625;142;441;423
119779;184;516;796;554;631;131;399;392
119789;198;524;803;560;636;119;360;362
119799;214;533;810;565;641;109;326;334
119809;229;542;816;571;645;100;295;307
119819;242;551;824;579;648;92;268;282
119829;257;559;832;590;652;83;241;259
119839;272;567;838;597;653;77;219;239
119849;288;573;845;607;653;70;197;224
119859;310;581;851;617;653;65;179;215
119869;336;588;856;629;654;59;163;210
119879;368;595;864;642;655;52;147;206
119889;408;599;866;653;651;48;133;205
119899;455;606;871;669;644;44;121;204
119909;517;613;876;685;630;39;109;202
119919;588;620;879;701;607;35;99;199
119929;655;627;883;715;578;31;89;194
119939;716;635;887;727;548;29;82;190
119949;767;644;891;736;517;26;74;184
119959;804;654;893;743;488;23;66;178
119969;833;664;896;747;464;20;60;170
119980;852;672;898;747;448;19;54;161
119989;865;677;899;740;430;16;49;152
119999;874;680;899;727;394;15;44;143
120009;880;680;899;711;356;13;41;135
120019;882;678;896;693;322;13;37;126
120029;881;676;893;677;292;10;34;118
120039;873;674;880;660;264;10;30;111
120049;866;674;861;652;239;8;32;104
120059;843;671;826;647;216;8;91;93
120069;799;667;768;634;196;7;157;84
120079;737;659;695;594;177;6;213;76
120089;668;645;631;544;161;5;255;69
