Tiempo;Izquierda_S1;Izquierda_S2;Izquierda_S3;Izquierda_S4;Izquierda_S5;Izquierda_S6;Izquierda_S7;Izquierda_S8
108669;267;386;640;471;326;628;628;150
108679;267;386;639;471;326;628;629;151
108689;268;387;640;471;327;629;632;151
108699;267;386;638;470;326;628;632;150
108709;267;386;638;470;326;628;634;150
108719;268;386;639;471;327;630;636;150
108729;267;385;638;470;326;629;636;150
108739;267;386;638;470;327;629;636;151
108749;268;385;637;469;326;628;636;150
108759;267;385;637;469;327;629;636;151
108769;268;386;638;469;327;630;636;150
108779;268;386;637;470;327;629;634;151
108789;268;385;638;470;327;629;633;151
108800;268;386;638;469;328;629;630;150
108809;268;385;638;469;328;629;627;149
108819;268;386;638;470;328;629;625;149
108829;267;386;639;470;328;629;622;148
108839;268;386;639;470;328;628;620;147
108849;268;386;639;470;329;628;619;147
108859;268;386;639;470;328;628;618;147
108869;268;386;639;471;329;628;618;147
108879;268;386;639;471;329;628;617;146
108889;268;386;639;470;329;628;617;146
108899;268;386;640;471;329;628;616;145
108909;267;386;640;471;329;628;616;145
108919;267;386;639;470;329;627;617;145
108929;267;386;640;471;329;627;616;145
108939;267;386;641;471;329;627;617;144
108949;267;386;640;471;329;627;618;144
108959;268;386;640;471;329;627;618;145
108969;268;386;640;471;329;627;619;144
108979;267;386;640;471;329;627;620;145
108989;268;387;640;471;330;627;622;146
108999;267;386;639;471;329;628;623;145
109009;268;386;639;470;329;627;626;145
109019;268;386;638;470;329;628;628;146
109029;267;386;638;470;329;628;631;146
109039;267;387;639;470;330;629;633;147
109049;267;387;639;470;329;628;635;147
109059;268;388;640;470;329;629;636;147
109069;267;387;638;469;330;629;638;148
109079;267;386;638;469;329;629;639;148
109089;267;387;640;469;329;629;640;148
109100;267;386;637;469;329;629;642;148
109109;267;386;637;469;330;630;643;148
109119;267;386;637;468;329;630;644;149
109129;267;387;636;468;330;630;646;149
109139;266;386;636;468;330;630;648;149
109149;267;386;636;468;329;630;649;149
109159;267;386;636;468;329;631;650;148
109169;267;387;636;468;330;630;650;148
109179;267;386;636;467;330;630;651;149
109189;266;386;636;467;329;630;653;149
109199;266;386;636;467;330;630;653;149
109209;266;386;636;466;329;631;654;149
109219;266;387;636;466;329;630;654;149
109229;266;387;636;465;330;631;656;149
109239;266;387;635;465;330;630;657;149
109249;266;387;636;465;329;631;658;150
109259;266;387;635;465;329;631;659;150
109270;266;387;635;465;329;632;661;150
109279;266;387;635;464;329;631;662;149
109289;265;386;634;465;328;632;664;150
109299;265;387;634;465;327;632;665;149
109309;266;386;634;465;327;633;667;148
109319;266;386;634;465;328;633;668;149
109329;266;386;634;465;327;634;670;150
109339;266;386;634;464;327;636;671;149
109349;266;385;634;464;327;634;671;149
109359;266;386;634;464;327;635;672;150
109369;266;386;634;464;326;635;671;151
109379;267;386;634;464;326;634;672;151
109389;267;385;634;464;326;635;672;151
109399;267;386;635;464;326;635;672;151
109409;267;385;634;464;326;635;672;152
109419;267;386;634;464;326;635;672;152
109429;267;385;634;464;326;635;672;153
109440;267;386;634;464;325;635;671;153
109449;267;386;634;463;326;635;672;152
109459;267;387;635;464;325;635;671;153
109469;267;386;635;464;325;636;671;154
109479;268;386;636;465;326;637;672;154
109489;268;387;635;464;326;635;670;154
109499;268;386;636;464;326;635;670;153
109509;268;386;636;464;326;635;669;155
109519;268;386;636;464;326;635;669;154
109529;268;386;636;464;326;635;668;153
109539;267;385;636;465;326;635;669;154
109549;268;385;636;464;326;635;669;154
109559;267;385;636;465;326;635;668;155
109569;268;385;636;465;326;635;667;154
109579;268;385;636;465;326;635;666;154
109589;268;386;636;465;326;636;667;154
109599;267;385;635;465;326;635;665;154
109609;268;385;635;465;325;635;664;154
109619;267;385;635;465;325;635;665;154
109629;267;385;635;465;324;635;664;153
109639;267;385;634;466;324;635;666;155
109649;268;385;634;466;324;636;666;155
109659;268;385;634;465;324;636;666;154
109669;268;386;634;465;323;635;666;153
109679;268;385;634;465;323;636;667;153
109689;267;386;635;466;324;636;668;154
109699;267;386;634;465;323;636;668;153
109709;267;385;634;465;323;636;668;153
109719;268;385;635;465;323;636;669;153
109729;267;385;635;465;323;637;669;153
109740;268;385;634;465;324;637;670;152
109749;269;386;635;465;324;638;671;153
109759;267;386;634;465;324;637;670;152
109769;268;385;634;465;324;638;670;152
109779;268;386;636;465;324;638;672;152
109789;268;385;634;465;324;637;670;151
109799;268;385;634;464;323;638;670;151
109809;267;385;635;465;324;637;670;151
109819;268;386;634;465;324;638;671;153
109829;267;385;634;465;324;638;671;151
109839;268;385;634;465;324;638;669;152
109849;268;386;635;465;324;638;669;152
109859;268;385;635;465;324;638;669;151
109869;268;385;635;465;324;638;668;152
109879;268;385;635;465;325;637;667;150
109889;268;385;635;465;324;636;665;150
109899;269;386;635;465;324;638;664;150
109910;267;386;635;465;326;636;662;149
109919;268;385;636;466;326;636;661;150
109929;268;386;637;466;326;636;660;150
109939;267;385;636;466;325;636;658;149
109949;267;386;637;466;326;636;657;148
109959;268;385;636;465;325;636;655;148
109969;267;385;637;464;326;636;653;148
109979;267;385;637;465;326;636;651;147
109989;267;385;637;465;326;635;649;147
109999;267;386;639;465;326;636;647;147
110009;266;386;639;465;326;635;644;146
110019;266;385;638;466;327;634;641;147
110029;267;385;638;466;327;634;639;146
110039;267;385;638;466;326;634;637;145
110049;267;385;638;466;328;636;636;145
110059;267;385;638;466;327;634;633;144
110069;267;385;638;467;327;634;632;144
110080;268;385;638;467;328;634;631;144
110089;268;386;638;467;328;633;631;143
110099;268;385;638;468;328;634;632;143
110109;268;386;639;469;328;634;632;142
110119;269;385;639;469;328;634;633;143
110129;268;386;639;469;329;634;633;143
110139;268;386;639;470;328;636;635;142
110149;269;385;639;469;328;634;635;143
110159;268;386;639;469;328;634;636;142
110169;268;386;639;470;328;634;636;143
110179;269;386;640;470;328;634;636;141
110189;269;387;642;471;329;634;637;141
110199;269;386;640;470;328;634;636;141
110209;268;387;641;470;328;635;637;142
110219;269;386;642;470;328;635;636;142
110229;268;386;641;470;328;634;637;141
110239;268;386;642;471;328;635;637;141
110249;268;386;642;470;329;635;636;143
110259;268;386;642;471;328;634;636;142
110269;269;386;643;470;328;634;636;141
110279;269;387;643;471;328;634;636;141
110289;269;386;642;471;328;636;637;142
110299;269;387;642;470;327;634;637;141
110309;269;386;643;470;327;634;639;141
110319;269;386;642;470;327;635;640;141
110329;269;386;642;469;327;635;643;141
110339;270;386;642;469;327;635;644;140
110349;270;387;642;469;328;635;646;140
110359;270;386;643;469;327;635;647;140
110369;270;387;642;469;328;635;648;139
110380;270;386;642;469;328;635;649;140
110389;270;387;642;469;327;635;649;139
110399;270;387;642;469;328;636;651;140
110409;270;387;642;470;328;636;651;140
110419;269;387;641;470;328;636;651;141
110429;270;387;642;469;328;636;651;141
110439;269;388;642;469;328;636;652;139
110449;269;387;641;469;328;635;651;140
110459;269;387;642;469;328;635;651;139
110469;268;388;642;470;328;636;651;140
110479;268;387;642;469;328;636;652;140
110489;269;388;642;470;329;636;652;139
110499;268;388;642;470;328;636;652;140
110509;269;387;643;470;329;637;652;140
110519;268;388;643;470;328;637;652;140
110529;268;387;643;470;329;636;652;140
110539;268;387;643;470;328;636;652;139
110550;268;387;644;470;329;637;652;139
110559;268;388;643;470;329;636;653;140
110569;268;387;643;470;329;637;652;140
110579;269;388;643;470;329;636;652;139
110589;268;388;643;470;329;636;653;140
110599;268;388;643;470;329;637;652;140
110609;268;388;643;470;329;636;653;140
110619;269;388;643;470;329;636;652;139
110629;269;388;643;470;330;636;653;139
110639;268;388;643;470;330;636;654;140
110649;268;388;642;470;329;636;654;140
110659;269;388;643;469;330;636;654;139
110669;269;388;642;469;331;636;654;139
110679;269;388;642;470;331;637;655;140
110689;269;388;642;469;331;636;654;139
110699;269;388;642;469;331;636;656;140
110709;269;388;642;468;331;637;655;140
110720;269;388;642;468;331;637;656;140
110729;270;388;642;469;331;637;656;141
110739;269;388;643;468;331;637;657;140
110749;269;388;642;468;330;637;658;141
110759;270;388;642;468;331;638;659;140
110769;269;388;642;468;331;638;660;141
110779;269;388;642;468;330;638;661;140
110789;269;389;642;468;329;639;663;141
110799;270;388;641;467;329;639;664;140
110809;269;389;641;467;329;639;665;141
110819;269;388;641;467;329;639;667;141
110829;269;388;641;466;329;638;668;141
110839;269;388;640;466;329;639;670;141
110849;269;388;640;466;329;639;671;141
110859;269;388;640;466;329;639;672;140
110869;269;389;641;467;329;640;673;141
110879;269;390;640;466;329;640;673;141
110889;269;388;640;467;329;639;674;141
110899;268;388;640;466;328;640;673;141
110909;268;389;640;467;328;639;673;142
110919;269;388;640;466;329;639;671;143
110929;269;388;640;467;329;638;671;143
110939;269;389;640;466;329;639;670;142
110949;269;388;640;466;329;639;669;143
110959;269;388;640;466;329;638;669;142
110969;269;388;640;467;329;638;669;142
110979;269;389;640;467;330;639;670;143
110989;269;389;641;468;330;638;669;143
110999;269;389;641;467;329;638;669;142
111009;270;388;641;467;330;638;669;142
111020;270;389;642;468;331;638;670;143
111029;270;388;642;468;331;638;670;143
111049;270;388;642;469;331;638;669;143
111059;270;388;642;470;331;638;669;144
111069;271;388;642;469;332;638;668;143
111079;271;388;641;469;332;637;669;144
111089;270;389;642;470;332;638;669;143
111099;271;389;642;470;332;638;669;143
111109;272;389;643;472;332;638;670;144
111119;271;388;642;472;332;638;670;143
111129;272;388;642;471;333;638;670;144
111139;271;389;642;471;332;638;672;143
111149;271;389;642;471;333;638;672;143
111159;271;388;642;472;333;638;672;143
111169;271;388;642;471;333;638;674;144
111179;271;389;642;471;333;639;674;143
111190;271;388;641;470;332;638;675;145
111199;270;388;641;470;333;639;676;144
111209;271;389;641;470;333;639;677;144
111219;271;389;641;469;333;639;678;143
111229;271;389;641;468;333;640;678;143
111239;271;388;640;468;333;641;680;144
111249;270;388;640;467;332;640;681;143
111259;270;388;640;466;333;640;684;143
111269;271;389;641;467;333;642;688;143
111279;270;388;639;465;332;641;688;143
111289;270;389;639;464;333;641;691;142
111299;270;389;639;464;332;642;694;141
111309;270;388;638;463;332;643;697;141
111319;270;389;638;463;332;643;700;141
111329;270;389;638;463;332;643;701;141
111339;269;389;638;463;332;644;703;140
111349;270;388;637;462;332;645;705;141
111360;269;388;637;461;331;645;706;140
111369;268;389;636;461;330;646;707;141
111379;268;389;636;461;330;646;709;141
111389;268;388;636;461;330;647;711;140
111399;268;389;637;462;330;648;713;140
111409;268;388;635;461;328;648;713;139
111419;267;388;635;461;329;647;713;139
111429;266;388;635;460;328;648;714;139
111439;266;388;635;460;328;648;715;140
111449;265;387;635;460;328;647;714;139
111459;265;387;634;460;328;648;715;139
111469;266;388;635;460;328;648;715;141
111479;265;387;635;460;328;647;714;139
111489;265;387;635;460;328;647;714;139
111499;265;387;635;460;327;647;714;141
111509;265;388;635;461;328;648;712;141
111519;265;387;635;461;328;647;711;140
111529;265;387;635;460;328;647;711;141
111539;265;387;635;461;328;647;709;141
111549;265;387;635;461;328;647;710;142
111559;266;387;635;461;328;647;709;142
111569;265;388;635;461;328;648;710;143
111579;266;387;635;461;328;647;709;143
111589;265;387;634;461;328;647;709;143
111599;266;387;634;461;328;647;710;142
111609;265;387;634;461;328;648;710;144
111619;265;386;633;461;328;648;712;143
111629;265;387;633;461;328;648;713;143
111639;265;387;633;461;328;649;715;143
111649;264;387;632;461;328;649;717;142
111660;264;387;632;459;328;650;719;141
111669;263;387;632;459;328;650;721;141
111679;264;386;631;459;327;651;722;141
111689;263;386;632;459;327;652;725;139
111699;262;386;631;458;327;653;726;139
111709;263;386;631;458;327;654;728;137
111719;262;386;631;457;327;655;730;137
111729;262;386;630;457;327;656;732;137
111739;261;386;630;457;327;657;733;136
111749;261;386;630;457;327;658;735;135
111759;260;386;629;456;326;659;737;135
111769;261;386;629;457;326;660;739;136
111779;260;386;628;456;326;660;740;136
111789;261;386;628;456;326;661;741;136
111799;261;386;628;456;326;662;742;136
111809;261;387;628;456;326;661;742;137
111819;261;387;628;456;326;662;743;136
111830;261;386;627;456;326;662;742;135
111839;260;386;627;455;326;662;743;136
111849;261;386;627;456;326;662;742;136
111859;260;386;626;455;326;661;741;136
111869;260;387;627;455;326;661;742;137
111879;259;386;626;454;326;661;741;138
111889;259;386;626;454;326;659;741;139
111899;259;386;625;455;326;659;740;140
111909;259;386;625;454;326;659;738;140
111919;259;386;624;454;326;658;737;141
111929;258;387;625;454;326;657;734;142
111939;258;386;624;454;325;656;732;143
111949;258;386;624;453;324;655;730;143
111959;257;386;624;454;325;654;727;143
111969;258;387;625;454;324;654;726;144
111979;257;386;623;453;325;653;724;144
111989;257;386;622;453;324;652;722;144
112000;256;385;622;453;324;652;721;145
112009;256;385;622;453;323;651;719;145
112019;256;385;622;453;324;650;718;144
112029;254;386;622;453;323;649;717;143
112039;254;385;622;453;323;649;717;145
112049;253;385;622;453;322;648;715;145
112059;254;384;621;453;323;648;714;145
112069;253;385;621;453;322;648;713;146
112079;253;385;621;453;322;647;710;145
112089;253;385;621;453;322;646;707;145
112099;254;385;622;453;321;646;704;145
112109;254;385;621;453;321;645;700;146
112119;254;384;622;454;321;645;697;145
112129;254;384;622;453;321;645;695;146
112139;256;385;623;455;321;644;692;146
112149;256;385;623;454;321;644;691;145
112159;256;385;623;454;320;643;687;145
112169;256;384;623;454;320;643;687;144
112179;256;384;623;455;320;644;685;143
112189;257;384;624;454;320;642;683;144
112199;257;384;623;455;321;642;683;143
112209;258;384;624;455;320;642;682;142
112219;259;384;624;455;321;641;681;141
112229;259;384;624;454;321;641;680;142
112239;259;384;624;455;320;640;679;142
112249;259;384;625;455;321;640;677;141
112259;260;384;625;455;321;640;676;141
112269;261;384;625;455;321;640;675;141
112279;261;385;625;455;320;639;674;141
112289;261;384;626;455;321;639;673;141
112300;261;385;626;456;321;638;671;141
112309;261;385;627;455;321;638;670;141
112319;262;385;627;456;322;638;669;141
112329;262;385;628;455;322;637;669;141
112339;262;385;628;455;322;638;668;141
112349;263;386;628;456;323;637;668;141
112359;263;386;628;455;323;637;666;140
112369;264;385;629;455;323;638;665;141
112379;263;385;629;456;323;637;663;139
112389;264;385;630;456;324;637;662;140
112399;265;385;630;456;324;636;660;140
112409;265;385;630;456;325;637;659;140
112419;266;385;630;456;324;636;657;140
112429;267;385;631;456;325;635;657;140
112439;267;386;631;456;326;636;656;140
112449;268;386;631;456;326;635;655;141
112459;268;385;630;456;325;635;656;140
112470;268;385;630;457;326;635;657;139
112479;269;386;631;456;326;636;657;140
112489;269;386;631;456;326;636;659;140
112499;269;386;630;457;326;637;659;140
112509;270;385;630;457;327;636;660;140
112519;269;386;631;457;327;636;660;140
112529;269;386;630;457;327;637;662;140
112539;270;385;631;457;328;636;662;140
112549;269;386;631;456;328;637;664;140
112559;269;385;631;457;328;638;666;141
112569;269;386;630;456;328;638;667;141
112579;269;386;630;457;329;637;669;141
112589;270;386;630;456;329;638;670;142
112599;269;386;629;456;329;638;672;142
112609;270;386;629;456;330;639;675;142
112619;269;386;629;456;330;639;677;142
112629;268;386;630;457;329;640;679;142
112640;268;386;629;456;330;641;681;143
112649;268;386;629;456;330;641;684;142
112659;267;386;629;456;330;642;686;144
112669;267;386;629;455;330;642;688;144
112679;267;386;628;455;330;642;689;144
112689;267;386;628;455;330;642;690;144
112699;267;387;628;455;331;643;692;144
112709;267;387;628;455;331;643;693;144
112719;266;386;628;456;331;643;695;144
112729;266;386;628;456;331;643;696;144
112739;266;386;627;455;331;643;698;144
112749;266;386;628;455;331;644;700;144
112759;266;386;627;455;331;644;702;143
112769;266;386;627;455;331;644;703;144
112779;266;387;628;455;331;644;705;144
112789;266;388;627;455;332;645;705;144
112799;266;386;627;454;331;645;706;145
112809;266;387;627;454;331;645;707;144
112819;266;387;627;455;332;645;708;145
112829;266;387;627;455;331;646;709;144
112839;266;388;628;455;332;646;710;145
112849;266;387;627;454;332;646;710;145
112859;266;387;627;455;332;646;711;146
112869;266;386;627;455;332;646;712;145
112879;266;387;628;456;333;648;714;145
112889;266;387;629;455;332;647;714;144
112899;266;386;627;455;332;647;714;144
112909;266;387;627;455;332;647;715;143
112919;266;387;628;455;332;648;716;142
112929;266;386;627;455;332;648;716;143
112940;267;388;629;456;332;648;718;143
112949;266;387;627;455;333;648;718;142
112959;266;387;628;455;332;649;720;143
112969;266;387;628;455;332;649;720;143
112979;266;387;628;455;332;649;721;143
112989;266;387;628;454;332;649;722;143
112999;266;387;628;455;332;649;723;144
113009;266;387;628;455;332;650;724;144
113019;266;386;627;455;332;649;725;144
113029;266;388;628;454;333;650;725;144
113039;266;386;628;454;334;650;726;145
113049;266;387;628;455;334;650;727;145
113059;266;387;628;455;334;649;726;144
113069;266;387;628;455;334;650;727;145
113079;267;388;628;455;335;650;726;144
113089;267;387;628;455;334;650;727;145
113099;266;387;628;455;334;650;726;147
113110;266;387;629;455;334;650;727;147
113119;267;387;628;455;334;650;728;147
113129;267;388;629;455;334;650;728;147
113139;267;387;628;455;334;651;728;147
113149;267;388;628;455;334;651;727;147
113159;267;388;628;455;334;652;728;147
113169;266;387;628;455;335;652;729;148
113179;267;387;628;455;334;652;729;147
113189;267;387;628;455;334;652;729;148
113199;267;387;628;455;335;653;730;148
113209;267;387;628;455;334;652;730;147
113219;267;387;628;455;335;653;730;148
113229;267;387;627;455;334;653;730;148
113239;266;387;628;455;335;653;729;148
113249;266;387;628;455;335;653;729;150
113259;265;387;628;455;334;653;729;148
113269;265;388;628;455;334;653;730;149
113280;265;387;628;455;334;653;729;149
113289;264;388;629;455;335;653;730;149
113299;264;388;628;455;335;653;729;150
113309;264;388;628;455;334;653;730;151
113319;264;387;628;455;335;654;730;151
113329;263;387;629;455;334;653;730;150
113339;263;386;628;455;334;653;730;151
113349;263;387;628;455;334;654;730;151
113359;263;387;628;455;334;653;731;152
113369;263;387;628;455;333;653;731;151
113379;262;387;628;455;333;654;731;151
113389;262;387;628;455;333;654;732;151
113399;262;387;628;455;332;655;732;151
113409;261;387;626;456;331;654;732;151
113419;262;387;626;456;332;655;734;151
113429;261;385;625;456;331;654;733;149
113439;261;386;624;456;330;655;734;150
113449;260;386;623;456;330;655;734;150
113459;261;385;622;456;330;654;735;148
113469;260;386;622;455;330;655;737;149
113479;259;385;622;455;329;656;737;148
113489;258;386;622;455;329;656;738;149
113499;257;386;621;454;329;656;738;149
113509;257;386;620;453;328;656;738;149
113519;256;385;620;454;328;657;738;149
113529;256;385;620;453;328;657;740;149
113539;255;385;619;453;328;657;740;150
113549;254;385;619;452;327;657;740;149
113559;254;385;618;452;327;657;741;149
113569;254;385;619;452;327;659;742;149
113580;253;385;618;452;326;658;742;150
113589;253;385;618;452;326;659;742;149
113599;252;384;617;452;326;659;742;149
113609;253;384;617;452;326;659;743;149
113619;253;385;617;451;325;659;743;149
113629;252;384;617;452;325;659;742;149
113639;252;384;618;451;325;659;743;151
113649;253;385;618;452;325;660;744;152
113659;252;383;616;451;325;659;743;152
113669;253;384;617;451;324;659;743;154
113679;253;384;618;452;325;660;744;154
113689;253;384;616;452;324;659;743;153
113699;253;384;617;451;324;659;743;155
113709;253;384;616;452;324;659;743;155
113719;254;384;617;452;324;660;743;155
113729;253;384;617;452;323;659;743;156
113739;253;383;617;451;324;658;743;157
113750;254;383;618;452;324;659;742;157
113759;254;383;617;452;324;659;741;157
113769;255;385;619;452;324;659;742;157
113779;255;384;618;452;324;659;740;158
113789;256;384;618;452;325;659;738;158
113799;256;385;620;453;325;659;737;157
113809;256;383;618;453;324;658;735;158
113819;257;384;620;453;325;658;733;158
113829;257;383;620;453;325;658;733;158
113839;257;384;620;453;325;658;731;157
113849;258;385;622;453;326;658;731;157
113859;257;384;621;453;326;658;730;157
113869;257;384;621;453;326;658;728;157
113879;257;384;621;453;327;658;727;157
113889;258;385;623;454;326;657;725;156
113899;258;384;622;454;327;657;723;157
113909;258;384;622;453;326;657;723;157
113920;258;384;622;454;327;657;721;157
113929;258;384;623;453;327;656;720;157
113939;258;385;624;454;327;656;718;157
113949;258;384;624;454;327;656;718;157
113959;258;384;624;453;327;656;716;157
113969;258;385;624;453;327;656;715;157
113979;258;384;624;454;327;656;714;157
113989;258;384;624;454;327;655;713;157
113999;258;385;625;453;327;655;712;157
114009;258;384;624;454;328;655;712;158
114019;258;384;624;453;327;655;712;158
114029;258;384;625;453;327;655;712;157
114039;258;384;625;454;327;655;711;157
114049;259;385;625;454;327;654;710;158
114059;258;385;625;454;328;655;711;158
114069;258;384;626;453;328;655;710;157
114079;259;384;626;453;328;654;709;156
114089;259;385;625;453;328;653;708;156
114099;259;384;626;453;328;653;708;155
114109;259;385;627;454;328;653;707;154
114119;260;385;626;454;329;653;707;155
114129;259;385;627;453;329;653;707;153
114139;259;385;627;454;328;653;706;153
114149;259;385;627;453;329;653;706;152
114159;260;385;627;453;329;653;705;152
114169;260;385;627;453;328;653;706;151
114239;259;386;629;453;329;653;705;149
114249;260;386;628;453;329;653;706;150
114259;259;386;629;453;329;653;706;149
114269;260;386;629;454;329;653;706;150
114279;260;386;629;453;329;654;707;150
114289;260;386;629;454;329;653;707;150
114299;260;386;629;454;329;654;707;150
114309;260;386;629;454;329;653;707;149
114319;260;386;628;454;328;653;708;150
114329;261;386;628;454;329;653;709;150
114339;260;386;628;454;328;653;709;150
114349;261;385;629;454;329;654;709;150
114359;261;386;628;454;329;654;709;149
114369;261;386;627;455;328;653;709;149
114379;261;386;628;455;329;654;709;148
114390;261;386;627;454;328;654;709;148
114399;261;386;628;454;329;654;710;148
114409;260;386;628;455;329;654;709;147
114419;261;385;627;455;329;654;709;147
114429;261;386;628;455;329;654;708;147
114439;261;386;628;454;329;654;708;146
114449;260;385;627;454;329;654;706;147
114459;262;385;627;454;329;653;706;147
114469;262;386;628;454;330;653;705;147
114479;262;386;628;454;330;653;704;147
114489;262;385;628;454;329;653;703;146
114499;263;386;628;454;330;653;702;146
114509;263;386;628;454;330;653;700;146
114519;263;386;628;454;330;653;699;145
114529;263;386;629;454;330;653;697;146
114539;263;386;629;454;330;652;695;145
114549;265;386;629;454;330;652;693;146
114560;264;386;630;454;330;652;691;145
114569;265;385;629;454;330;651;689;144
114579;265;385;629;454;330;651;687;145
114589;267;385;630;453;330;651;684;144
114599;267;385;630;453;330;651;683;144
114609;268;386;630;454;331;651;681;143
114619;268;386;631;454;331;649;679;143
114629;269;385;631;454;331;649;676;143
114639;269;386;633;454;331;648;673;142
114649;269;385;633;454;331;648;670;141
114659;269;386;633;454;331;647;666;141
114669;270;386;634;454;331;646;662;140
114679;270;387;635;454;331;647;658;140
114689;271;385;634;454;332;645;653;140
114699;271;386;636;455;332;646;651;139
114709;271;387;635;455;331;644;647;139
114719;271;386;635;455;331;644;645;139
114729;272;386;635;455;331;643;643;139
114739;272;386;635;455;331;644;642;139
114749;271;386;636;455;331;644;640;139
114759;272;386;635;456;331;643;639;138
114769;272;386;637;456;331;643;638;138
114779;272;386;635;456;331;643;637;137
114789;273;386;636;456;331;642;637;137
114799;273;387;638;457;332;643;638;137
114809;272;386;636;456;330;641;636;137
114819;273;386;637;457;331;642;636;138
114829;273;386;636;457;331;641;636;137
114839;273;387;637;457;331;642;636;137
114849;273;386;637;457;332;643;638;137
114860;274;386;637;458;331;641;636;136
114869;274;386;637;457;332;642;635;136
114879;274;386;637;457;332;642;634;135
114889;274;386;637;457;332;642;634;137
114899;275;386;637;457;333;642;632;137
114909;275;386;637;457;332;641;630;136
114919;275;386;638;457;332;641;629;136
114929;275;387;638;458;333;641;626;136
114939;275;386;638;457;332;641;625;136
114949;275;386;639;458;333;640;622;135
114959;275;386;639;458;332;640;620;136
114969;275;387;639;458;333;639;617;135
114979;276;386;640;458;333;640;614;136
114989;275;387;640;459;333;639;612;135
114999;274;386;640;459;332;639;609;135
115009;274;386;641;460;333;637;605;135
115019;274;387;641;460;333;636;602;134
115030;274;386;642;461;333;636;599;134
115039;273;386;642;462;332;635;595;134
115049;273;387;642;462;333;634;593;134
115059;272;386;643;462;333;634;589;134
115069;272;387;642;463;333;632;586;134
115079;271;387;643;464;333;632;583;134
115089;271;387;644;464;334;632;581;132
115099;271;388;644;465;334;631;577;134
115109;270;388;644;465;334;630;574;133
115119;269;389;645;466;334;628;573;133
115129;269;388;645;466;334;627;571;133
115139;268;388;645;467;334;627;570;135
115149;268;388;646;468;334;627;570;135
115159;267;388;646;467;334;626;569;135
115169;267;388;646;468;334;626;569;135
115179;267;388;647;468;333;626;569;135
115189;267;389;648;469;333;625;568;134
115200;268;388;648;469;333;625;568;135
115209;267;388;648;469;334;625;569;135
115219;268;388;648;470;334;625;569;134
115229;267;388;648;470;334;625;569;135
115239;267;388;648;471;334;626;570;135
115249;267;387;648;470;333;625;570;134
115259;266;388;648;471;333;625;570;134
115269;267;388;649;471;333;625;570;135
115279;266;387;648;471;333;624;569;133
115289;266;388;648;471;333;624;570;133
115299;267;388;648;471;334;624;570;134
115309;266;388;648;471;334;624;571;134
115319;266;388;648;471;334;625;571;133
115329;266;388;649;471;334;625;572;134
115339;267;388;649;472;334;625;572;133
115349;267;388;649;472;335;624;572;132
115359;267;388;649;473;335;624;573;133
115369;266;388;650;473;336;624;572;133
115379;267;388;649;473;336;624;573;134
115389;266;389;650;472;337;624;573;133
115399;267;388;650;472;336;624;573;133
115409;267;388;650;474;337;623;574;133
115419;267;388;651;474;337;623;574;133
115429;267;388;650;473;338;623;573;132
115439;267;388;650;473;338;624;573;131
115449;268;388;651;473;338;624;573;131
115459;268;388;651;474;338;623;573;131
115469;267;388;651;473;338;623;573;131
115479;268;389;652;474;338;625;572;131
115489;268;388;651;474;338;624;572;130
115500;268;389;652;474;337;624;572;129
115509;268;389;651;474;337;624;572;130
115519;269;388;652;474;338;624;573;129
115529;268;389;652;474;338;624;573;128
115539;269;389;652;474;337;623;573;129
115549;269;389;651;475;338;623;573;129
115559;269;389;651;474;338;623;574;126
115569;268;389;651;474;338;623;575;128
115579;268;389;651;474;338;622;574;126
115589;269;389;652;474;339;623;575;126
115599;269;389;651;474;338;622;575;126
115609;269;389;652;474;339;622;574;125
115619;270;389;652;475;339;622;574;125
115629;270;390;652;475;339;622;574;126
115639;270;390;651;475;339;621;573;126
115709;272;390;653;475;338;619;565;123
115719;272;390;651;476;337;617;563;123
115729;272;389;652;475;336;616;560;122
115739;273;389;652;476;336;615;558;121
115749;273;389;651;475;336;614;556;120
115759;274;389;651;476;336;612;552;119
115769;274;389;650;475;335;612;550;118
115779;274;389;650;475;335;611;549;117
115789;274;390;650;475;334;610;548;116
115799;275;389;648;475;334;609;549;116
115809;276;389;647;475;333;609;549;115
115819;276;389;646;474;331;608;549;114
115829;276;389;644;473;330;609;551;113
115840;277;389;641;471;327;608;552;111
115849;275;388;638;469;325;608;556;112
115859;274;388;635;467;321;610;563;112
115869;273;388;631;465;317;611;572;111
115879;271;388;627;463;312;613;585;109
115889;268;386;621;460;308;615;602;108
115899;265;385;616;457;304;617;618;107
115909;264;384;611;455;300;619;633;106
115919;261;382;605;452;295;621;645;106
115929;260;380;598;450;291;622;654;107
115939;258;379;590;448;286;623;662;106
115949;254;378;584;446;282;624;668;104
115959;253;376;575;444;278;624;672;103
115969;250;375;567;442;273;624;675;101
115979;249;373;559;440;270;625;679;100
115989;247;370;550;438;267;626;680;99
115999;246;369;539;435;264;624;681;97
116009;245;367;530;433;261;623;682;95
116019;244;366;520;432;259;623;681;95
116029;244;364;511;430;255;619;674;94
116039;244;363;503;429;253;617;666;92
116049;244;361;497;427;250;613;653;91
116059;243;359;490;426;248;610;641;90
116069;243;358;485;424;245;606;627;88
116079;242;356;480;423;243;601;612;88
116089;242;354;476;422;241;598;598;87
116099;241;353;471;420;239;594;586;87
116109;242;350;466;420;237;591;574;87
