Tiempo;Derecha_S1;Derecha_S2;Derecha_S3;Derecha_S4;Derecha_S5;Derecha_S6;Derecha_S7;Derecha_S8
714559;78;61;303;237;272;0;856;485
714569;78;61;303;238;272;0;856;486
714579;78;61;304;238;273;0;857;486
714589;78;62;304;238;272;0;856;487
714599;79;61;304;239;273;0;856;488
714609;79;61;304;239;273;0;857;489
714619;80;61;304;239;273;0;857;490
714629;80;60;307;241;275;1;859;493
714639;79;61;304;239;273;0;857;492
714649;79;61;304;239;273;2;857;492
714659;79;60;304;239;274;3;858;493
714669;79;60;304;239;274;4;858;494
714679;80;58;307;241;276;6;860;497
714689;80;59;307;240;276;7;860;497
714699;80;60;304;240;274;6;859;496
714710;80;60;304;240;274;7;858;497
714719;80;60;304;240;274;8;859;499
714729;79;61;305;240;274;9;858;499
714739;79;60;305;240;274;9;859;500
714749;79;61;305;240;274;10;859;501
714759;78;61;305;240;274;11;860;502
714769;78;61;305;240;275;11;860;504
714779;77;61;304;240;274;12;859;505
714789;77;61;304;241;275;13;860;505
714799;77;61;304;241;275;13;860;507
714809;76;61;304;240;275;15;860;507
714819;76;60;309;242;277;17;862;510
714829;76;60;308;242;277;17;857;508
714839;76;61;307;243;277;17;857;508
714849;76;61;306;242;277;18;857;508
714859;75;61;304;241;275;17;860;509
714869;75;62;304;240;275;17;859;509
714880;74;62;306;243;278;19;857;510
714889;74;61;306;243;277;20;862;512
714899;74;62;304;241;275;20;859;510
714909;73;62;304;241;276;20;859;510
714919;73;62;304;241;276;21;860;510
714929;73;62;304;241;275;21;859;510
714939;73;63;307;243;278;23;861;512
714949;74;63;305;241;276;22;859;510
714959;74;64;305;241;276;22;859;509
714969;75;65;306;243;277;24;860;511
714979;76;65;306;242;277;24;859;510
714989;77;65;306;243;277;24;859;509
714999;77;64;305;241;276;23;859;508
715009;77;65;305;244;278;25;860;507
715019;77;64;305;244;278;25;860;507
715029;78;64;305;244;279;24;859;506
715039;78;64;305;244;278;22;860;508
715049;78;64;305;244;278;21;859;505
715059;78;63;305;244;278;20;859;504
715069;78;62;307;242;276;18;858;505
715079;79;62;307;243;277;17;858;504
715089;78;62;308;242;276;17;858;504
715099;78;61;308;243;276;17;858;503
715109;79;61;308;243;277;16;858;503
715119;80;61;309;243;277;15;857;502
715129;80;60;310;243;277;14;857;502
715139;81;60;309;245;279;15;857;500
715149;82;60;310;243;277;13;856;500
715159;83;60;311;244;278;12;856;499
715169;83;61;311;244;278;12;856;498
715180;84;61;310;246;280;13;858;498
715189;85;61;312;244;279;11;856;495
715199;86;61;311;247;281;13;857;493
715209;87;61;312;245;279;11;856;494
715219;88;62;313;245;279;11;856;493
715229;89;61;313;245;279;11;856;493
715239;90;60;313;246;280;11;857;493
715249;91;61;313;250;282;12;859;495
715259;91;61;315;246;280;11;857;493
715269;92;61;315;247;281;11;857;493
715279;92;61;315;247;281;11;858;493
715289;93;61;315;247;281;11;857;493
715299;93;61;316;251;284;12;860;495
715309;94;61;316;247;282;11;858;493
715319;94;60;316;247;282;11;858;494
715329;94;60;316;247;282;11;858;494
715339;94;60;316;247;282;11;858;495
715350;94;60;316;250;285;12;861;497
715359;94;59;316;247;282;11;859;496
715369;94;60;317;247;282;11;859;496
715379;94;60;317;247;282;11;859;496
715389;94;59;316;247;283;12;859;497
715399;95;61;320;247;283;13;859;497
715409;94;60;317;248;283;13;859;498
715419;92;60;316;248;282;14;859;499
715429;92;61;316;247;282;14;859;499
715439;92;61;316;247;282;14;859;499
715449;91;61;316;247;281;14;859;499
715459;92;61;316;248;281;14;860;500
715469;91;61;316;248;280;15;860;500
715479;91;62;317;248;280;14;860;500
715489;91;62;316;248;280;15;860;501
715499;91;62;315;247;282;17;862;503
715509;91;62;316;249;280;15;860;501
715520;91;62;315;248;280;15;860;501
715529;90;63;315;248;280;15;860;501
715539;90;63;315;247;282;17;862;503
715549;89;62;315;248;279;15;860;501
715559;88;62;315;248;279;15;860;502
715569;87;62;314;248;279;15;860;502
715579;87;62;314;248;279;15;860;503
715589;85;62;314;248;279;15;860;503
715599;84;61;314;248;279;15;861;503
715609;83;61;313;246;281;16;864;505
715619;82;61;313;247;279;16;862;505
715629;81;61;312;247;279;16;862;505
715639;79;61;312;246;279;17;863;506
715649;78;61;312;246;279;18;863;506
715659;77;61;312;245;281;20;865;509
715669;76;60;311;244;281;21;866;510
715679;75;60;311;244;281;22;866;511
715689;73;59;310;244;281;24;867;511
715699;72;58;309;245;278;24;864;510
715709;73;60;311;243;277;25;864;510
715719;70;58;308;245;277;28;864;511
715729;71;57;308;244;276;29;864;512
715739;70;57;308;244;276;31;864;512
715749;70;57;308;244;276;32;864;513
715759;69;57;307;243;280;35;866;515
715769;70;57;307;243;276;36;864;514
715779;70;58;307;243;276;38;865;515
715789;70;58;307;244;276;39;864;516
715799;68;59;307;242;279;42;866;518
715809;70;59;307;243;276;41;864;516
715820;70;59;307;243;276;41;863;517
715829;71;59;306;243;276;42;863;517
715839;72;59;306;243;276;43;863;517
715849;72;59;306;242;282;45;864;519
715859;70;59;306;242;280;46;864;518
715869;71;60;306;243;280;47;864;518
715879;71;60;306;243;276;46;862;517
715889;72;60;306;243;276;46;863;517
715899;71;60;306;243;279;48;865;519
715909;71;60;306;243;277;46;863;517
715919;71;60;306;243;277;46;863;517
715929;73;59;307;243;277;45;863;517
715939;72;60;307;243;277;44;863;516
715949;73;61;308;246;277;43;863;517
715959;72;60;307;243;277;42;863;516
715969;72;60;307;243;277;42;863;516
715979;72;60;307;244;280;42;866;519
715990;72;60;307;244;278;40;863;516
715999;73;60;307;244;278;40;863;517
716009;73;60;307;244;277;40;863;516
716019;74;62;309;246;277;40;863;517
716029;75;61;309;246;277;40;862;516
716039;73;60;307;244;278;39;863;516
716049;73;60;307;244;278;40;863;517
716059;73;60;307;244;278;40;864;517
716069;73;60;307;244;277;42;866;519
716079;74;60;307;244;277;42;866;519
716089;73;60;307;244;277;44;866;520
716099;73;60;307;244;278;43;864;517
716109;73;61;307;244;277;45;866;520
716119;75;61;307;244;278;44;864;518
716129;74;61;307;244;278;45;864;518
716139;74;62;308;244;278;46;864;518
716149;73;62;307;244;278;46;865;519
716160;73;62;307;244;277;49;867;521
716169;74;62;307;244;277;50;867;522
716179;73;62;307;244;278;49;865;519
716189;74;62;307;244;278;49;865;519
716199;74;62;307;244;278;50;866;520
716209;75;64;309;245;276;52;865;520
716219;74;62;307;244;278;54;865;520
716229;73;62;307;244;278;59;868;522
716239;73;62;307;244;277;60;867;522
716249;75;63;308;245;279;60;866;521
716259;74;63;308;244;279;62;865;521
716269;74;63;308;245;279;62;865;521
716279;73;62;307;244;277;66;868;523
716289;74;62;307;243;278;63;865;520
716299;73;62;307;244;278;64;866;521
716309;74;63;307;243;278;64;865;521
716319;74;63;307;243;278;64;866;522
716329;73;63;307;243;278;65;865;522
716339;74;63;307;244;278;66;866;522
716349;73;63;307;243;278;67;866;522
716359;73;63;307;244;279;68;866;522
716369;73;63;307;243;279;68;866;522
716379;74;64;307;244;279;69;866;522
716389;73;64;307;243;279;69;866;523
716399;73;64;307;244;279;70;866;523
716409;73;63;307;243;279;70;866;523
716419;74;63;307;243;279;71;869;526
716429;75;65;307;243;279;70;866;524
716439;75;65;308;245;278;70;865;524
716449;75;63;307;243;279;70;866;524
716460;75;64;307;243;278;69;866;524
716469;75;65;309;245;281;68;865;524
716479;75;64;307;243;279;67;865;523
716489;74;65;307;243;278;65;865;523
716499;74;65;307;244;278;63;866;523
716509;75;65;308;244;278;62;866;522
716519;76;67;309;245;281;59;865;522
716529;75;65;307;243;278;58;865;522
716539;75;65;308;244;278;56;865;522
716549;75;65;307;243;278;54;865;521
716559;76;65;307;244;279;53;866;521
716569;76;65;307;243;278;51;864;520
716579;76;66;308;244;278;47;864;520
716589;76;66;308;244;278;42;867;522
716599;76;66;308;244;278;41;864;519
716609;77;66;308;244;278;37;867;521
716619;77;66;308;243;278;36;864;519
716630;76;65;308;244;278;36;864;519
716639;76;66;308;244;278;35;864;519
716649;77;66;308;244;279;33;864;519
716659;77;66;309;244;279;32;864;519
716669;76;66;308;244;278;29;867;521
716679;79;67;307;244;279;28;867;520
716689;79;68;308;244;278;28;866;519
716699;79;68;308;244;279;28;867;519
716709;79;67;307;244;278;28;867;520
716719;77;66;308;244;278;28;867;520
716729;77;66;308;244;278;28;868;519
716739;77;66;308;244;278;26;867;520
716749;78;66;308;244;278;26;867;520
716759;78;66;309;244;278;27;864;518
716769;77;66;309;244;279;27;865;518
716779;80;67;310;246;281;25;864;517
716789;78;66;309;245;279;26;864;517
716800;78;66;309;245;279;25;864;517
716809;79;66;309;246;279;25;864;516
716819;79;66;309;245;280;24;864;516
716829;81;67;311;247;281;21;863;516
716839;80;66;309;245;279;24;863;516
716849;80;65;310;246;280;23;863;516
716859;81;66;309;245;280;24;864;516
716869;81;66;310;246;280;23;864;515
716879;81;66;311;246;280;23;863;515
716889;81;66;311;246;280;23;863;515
716899;82;66;311;246;280;23;863;514
716909;82;65;310;246;280;22;863;514
716919;83;65;310;246;280;22;866;516
716929;83;67;309;246;280;21;865;516
716939;83;66;311;246;280;21;866;515
716949;84;65;310;246;280;21;864;513
716959;84;65;310;246;280;20;864;513
716969;84;65;310;246;280;20;864;513
716979;84;65;310;246;280;20;864;513
716989;84;64;310;247;280;20;868;515
716999;84;65;311;247;281;20;864;513
717009;85;65;311;247;280;19;865;513
717019;85;65;311;247;281;20;864;513
717029;85;65;311;247;281;21;865;514
717039;84;65;311;247;281;22;868;516
717049;83;67;309;247;281;23;866;516
717059;83;67;313;246;281;23;865;516
717069;84;66;311;247;281;24;865;515
717079;83;66;311;247;281;24;865;515
717089;85;67;313;249;283;28;864;515
717100;82;67;312;247;281;26;864;515
717109;81;67;313;247;281;27;864;515
717119;81;68;313;246;281;27;864;516
717129;84;66;312;247;281;28;865;516
717139;84;67;312;247;281;28;865;516
717149;81;68;314;247;282;30;865;516
717159;84;67;312;247;282;29;865;516
717169;83;67;312;247;282;30;866;516
717179;83;67;312;247;282;30;867;519
717189;83;67;312;247;282;32;865;516
717199;83;67;312;248;282;33;866;516
717209;83;68;312;247;282;33;866;517
717219;83;68;312;248;282;35;866;517
717229;83;68;312;248;282;36;867;520
717239;84;70;313;247;282;38;865;517
717249;83;67;312;248;282;39;866;517
717259;83;70;314;247;282;40;866;518
717270;84;68;312;248;282;41;867;521
717279;83;70;313;247;282;42;865;518
717289;83;70;314;247;282;43;866;518
717299;83;71;314;248;283;44;866;518
717309;84;68;313;248;282;45;866;518
717319;84;68;312;248;283;45;867;519
717329;84;68;312;248;282;45;867;523
717339;84;68;313;248;283;46;866;519
717349;84;68;313;248;283;46;866;519
717359;84;68;312;248;283;46;866;519
717369;84;68;313;248;283;46;866;519
717379;84;68;313;248;283;47;867;524
717389;84;68;312;248;283;47;866;519
717399;85;70;314;250;284;49;867;519
717409;85;70;314;250;284;49;866;519
717419;82;68;313;250;282;48;865;519
717429;83;69;313;248;283;48;866;519
717440;83;68;312;248;283;48;867;522
717449;84;68;312;248;283;48;866;521
717459;83;68;313;248;283;48;866;522
717469;83;68;312;248;283;48;866;523
717479;83;68;313;248;283;49;866;522
717489;85;69;314;250;285;50;867;520
717499;83;68;312;248;283;48;866;520
717509;83;68;313;248;283;48;867;520
717519;83;68;313;249;283;48;867;520
717529;84;69;314;250;284;49;868;522
717539;84;68;314;249;284;50;867;521
717549;84;68;313;249;284;49;866;521
717559;83;66;312;248;283;49;866;520
717569;84;66;313;248;283;48;866;520
717579;83;66;313;248;283;48;867;521
717589;84;66;313;248;283;48;866;520
717599;84;66;313;248;283;48;867;520
717609;84;66;312;248;283;47;867;520
717619;83;66;313;248;283;47;867;520
717629;84;66;313;249;283;47;867;521
717639;84;66;312;248;283;46;866;520
717649;84;66;312;248;283;45;866;520
717659;84;66;312;248;283;45;867;521
717669;86;64;313;250;282;44;866;520
717679;86;66;313;250;283;43;866;520
717689;83;66;311;248;283;41;866;520
717699;83;66;311;248;283;39;866;520
717709;83;67;311;248;283;37;866;519
717719;83;66;311;248;283;36;867;520
717729;83;66;311;248;283;34;866;520
717740;83;66;311;248;283;33;866;519
717749;83;66;311;248;283;33;866;519
717759;82;66;313;250;283;32;866;519
717769;82;65;313;249;284;33;863;519
717779;81;65;313;249;282;31;865;519
717789;80;65;310;248;283;31;867;519
717799;82;66;312;250;284;33;869;518
717809;80;64;310;248;283;32;866;520
717819;80;64;310;248;283;31;867;520
717829;80;64;310;248;283;32;867;520
717839;80;63;310;248;283;32;867;520
717849;81;64;312;250;285;33;869;517
717859;84;62;312;249;281;32;867;520
717869;84;62;310;250;283;33;866;520
717879;84;62;310;250;283;33;866;520
717889;84;62;309;249;282;34;866;520
717899;80;64;311;250;285;36;868;521
717910;83;62;310;249;284;35;866;520
717919;79;62;310;248;283;36;866;520
717929;79;63;310;248;283;36;867;520
717939;79;63;310;248;283;36;867;521
717949;79;63;309;249;284;35;866;520
717959;79;62;309;248;283;35;867;520
717969;80;62;309;248;283;35;867;520
717979;79;62;310;248;283;36;867;520
717989;79;61;309;248;283;36;867;521
717999;79;61;309;248;283;37;866;520
718009;78;60;309;248;283;38;867;520
718019;78;60;310;248;284;39;866;520
718029;78;59;310;248;283;39;866;520
718039;78;58;309;249;283;40;866;520
718049;77;58;309;248;284;41;867;521
718059;77;58;309;248;284;41;867;520
718069;77;57;309;249;282;41;865;520
718080;79;54;309;249;284;41;866;520
718089;79;54;308;249;282;42;866;520
718099;79;53;309;249;282;42;866;519
718109;78;58;311;250;286;42;868;521
718119;78;58;310;250;285;42;868;521
718129;78;56;307;249;285;40;866;519
718139;78;57;307;250;286;41;866;520
718149;76;56;309;248;284;42;866;520
718159;76;55;309;248;284;42;866;520
718169;76;55;309;248;284;43;866;520
718179;76;54;308;248;284;44;867;520
718189;76;54;309;249;284;44;867;520
718199;75;54;309;248;284;46;867;520
718209;75;54;308;249;284;46;867;520
718219;75;53;308;248;284;48;867;521
718229;75;53;309;248;284;48;867;520
718239;74;53;308;248;284;49;867;521
718249;74;53;309;248;284;50;867;521
718259;74;53;308;248;284;51;867;520
718269;74;52;308;249;284;52;867;521
718279;75;56;308;252;284;51;866;520
718289;75;56;308;251;284;53;867;520
718299;75;57;308;251;285;54;867;521
718309;76;57;308;251;284;55;866;520
718319;74;54;308;248;283;56;867;520
718329;74;54;308;248;284;57;867;521
718339;75;54;309;249;284;59;867;521
718349;74;54;309;249;284;60;867;521
718359;74;54;309;248;283;62;867;522
718369;76;56;311;251;286;65;869;523
718380;75;54;309;249;284;65;866;521
718389;75;55;309;249;284;66;866;522
718399;75;54;309;249;284;68;867;522
718409;75;55;309;249;284;71;866;522
718419;77;56;311;251;286;74;868;524
718429;75;55;309;249;284;75;866;522
718439;75;55;310;249;284;77;867;522
718449;76;56;310;249;284;78;866;522
718459;76;56;309;249;284;80;867;523
718469;76;56;309;249;286;81;866;523
718479;76;56;309;250;284;83;866;523
718489;76;56;310;250;284;85;867;523
718499;76;57;310;249;284;87;867;523
718509;76;57;310;250;284;88;867;523
718519;76;57;310;249;284;90;866;524
718529;77;56;310;249;284;91;866;524
718539;77;56;310;249;284;92;866;524
718550;77;57;310;250;284;93;866;524
718559;78;58;312;251;286;96;869;526
718569;77;56;310;250;284;96;867;525
718579;79;58;307;250;285;96;866;525
718589;78;57;310;250;284;99;867;525
718599;78;57;311;250;284;100;866;525
718609;79;58;313;252;286;102;868;527
718619;78;57;311;251;284;101;866;525
718629;79;58;311;251;284;101;866;525
718639;79;58;311;251;284;101;866;525
718649;79;58;311;251;284;102;866;525
718659;81;60;313;253;286;104;868;527
718669;80;59;312;251;284;102;867;525
718679;80;60;312;251;284;102;867;525
718689;81;61;313;251;284;102;866;525
718699;81;61;313;251;284;103;866;525
718709;83;63;315;253;286;104;868;526
718720;84;62;316;250;286;103;865;524
718729;84;62;316;250;286;104;866;524
718739;83;62;317;251;286;103;866;524
718749;83;62;316;251;287;102;866;524
718759;82;59;314;252;285;101;866;524
718769;83;60;314;252;285;100;866;524
718779;83;60;314;252;285;100;867;524
718789;83;60;314;252;285;99;867;524
718799;84;59;314;252;285;99;866;524
718809;85;60;315;253;286;100;867;525
718819;86;60;315;253;286;100;867;525
718829;86;60;315;253;286;100;867;525
718839;85;59;315;252;285;99;867;524
718849;84;59;314;252;285;99;867;524
718859;84;59;315;252;286;99;867;525
718869;85;59;315;252;285;99;867;525
718879;85;59;314;252;286;99;867;525
718889;85;59;315;252;286;99;867;525
718899;85;59;315;252;286;99;867;525
718909;85;59;315;252;286;100;867;525
718919;86;60;316;254;288;102;869;527
718929;87;61;318;251;286;103;866;525
718939;85;59;315;252;286;101;868;525
718949;85;59;315;252;286;101;868;526
718959;85;60;315;252;286;101;867;526
718969;87;61;317;254;288;103;869;528
718979;85;60;315;253;286;102;867;526
718989;85;61;315;253;286;102;867;526
718999;85;61;315;253;286;102;867;526
719009;84;61;315;253;285;103;867;527
719020;86;63;316;255;288;105;870;529
719029;84;61;314;253;286;104;867;527
719039;84;61;314;252;286;104;867;527
719049;83;61;314;252;286;104;867;528
719059;83;61;314;253;286;104;867;528
719069;82;61;314;252;286;105;867;528
719079;82;60;314;252;286;105;868;528
719089;82;60;314;252;286;105;868;528
719099;81;60;314;253;286;105;868;528
719109;83;61;315;249;285;106;868;528
719119;82;61;316;249;285;106;865;528
719129;83;61;316;249;285;106;867;528
719139;82;61;315;250;285;106;867;528
719149;79;59;313;253;286;104;867;528
719159;81;61;315;254;288;105;870;530
719169;79;59;313;253;286;103;867;528
719179;79;59;313;252;286;102;868;529
719190;78;59;313;252;286;102;868;529
719199;78;59;313;252;286;102;868;529
719209;80;60;315;254;288;103;870;531
719219;79;59;313;252;285;101;868;529
719229;78;59;313;252;286;101;868;529
719239;79;59;313;252;285;100;868;529
719249;80;60;315;255;286;103;868;529
719259;81;60;315;254;287;103;869;531
719269;79;58;312;252;285;102;867;529
719279;81;61;314;255;285;105;868;528
719289;81;61;314;255;285;105;867;529
719299;81;60;314;255;285;106;867;529
719309;81;61;314;255;285;106;867;527
719319;81;60;314;255;285;107;868;528
719329;81;60;314;255;285;108;868;528
719339;80;59;312;253;286;104;867;529
719349;79;59;312;252;286;104;868;529
719360;79;58;312;252;286;104;867;529
719369;79;59;312;252;286;104;868;529
719379;79;59;311;253;286;105;868;529
719389;79;59;311;252;286;105;867;529
719399;79;59;312;253;286;105;868;529
719409;79;59;312;252;286;105;867;529
719419;79;58;311;253;286;106;867;530
719429;79;58;311;252;286;105;867;529
719439;79;58;311;252;286;105;867;529
719449;79;58;311;252;286;105;867;529
719459;80;58;312;252;286;106;867;530
719469;83;60;313;254;288;107;869;532
719479;79;58;311;252;286;106;867;530
719489;80;58;311;253;286;106;867;530
719499;79;58;312;252;286;106;867;530
719509;80;58;311;252;286;107;867;530
719519;85;60;313;254;288;108;869;532
719529;85;60;313;254;288;108;869;532
719539;80;59;311;252;286;107;866;531
719549;80;58;311;252;286;107;867;531
719559;80;59;311;252;286;107;868;531
719569;82;61;313;254;288;109;869;533
719579;80;59;311;252;286;108;867;531
719589;80;59;311;252;287;109;867;531
719599;80;59;311;252;286;110;867;531
719609;80;59;311;252;286;111;867;531
719619;80;60;311;252;286;111;867;532
719629;80;60;311;252;286;112;867;532
719639;80;60;311;252;286;113;867;532
719649;81;60;311;252;286;113;867;532
719660;80;60;311;252;287;114;867;532
719669;80;60;311;252;287;115;867;532
719679;80;60;311;252;287;115;867;532
719689;80;60;311;252;287;115;867;533
719699;80;61;313;254;289;113;867;534
719709;79;62;312;254;289;118;868;535
719719;79;61;313;254;289;116;867;534
719729;79;61;313;254;290;116;867;534
719739;80;59;311;252;287;117;866;533
719749;80;59;310;252;287;117;866;534
719759;79;62;312;254;289;119;868;535
719769;79;61;312;253;289;119;867;535
719779;80;59;311;252;287;118;865;533
719789;80;59;310;251;287;118;865;533
719799;80;59;311;252;287;118;866;533
719809;78;61;312;254;289;121;868;536
719819;80;59;311;252;288;120;866;534
719830;80;58;311;252;288;120;866;534
719839;77;60;313;254;290;120;869;535
719849;80;58;311;252;287;121;866;534
719859;77;61;312;254;289;123;868;536
719869;80;58;311;252;287;122;866;534
719879;79;58;311;252;288;122;866;534
719889;79;58;311;252;288;122;867;535
719899;78;61;313;254;291;121;871;536
719909;78;58;311;252;287;123;869;535
719919;80;58;311;252;287;123;866;534
719929;79;58;311;252;288;123;866;535
719939;79;58;311;252;287;123;866;535
719949;79;59;311;252;287;123;866;535
719959;79;58;311;252;287;124;866;535
719969;79;59;311;252;287;124;866;535
719979;79;58;311;252;287;124;866;535
719989;79;59;311;252;288;124;867;535
720000;79;58;311;252;287;124;867;535
720009;79;59;311;252;287;124;866;535
720019;80;59;311;252;287;124;867;535
720029;79;58;312;252;287;124;866;535
720039;79;58;311;252;287;124;867;535
720049;80;58;311;252;287;124;867;535
720059;79;57;311;252;287;124;867;535
720069;78;60;313;254;289;126;869;537
720079;79;57;311;252;287;125;867;535
720089;79;56;311;253;288;126;868;536
720099;79;58;311;253;288;126;867;536
720109;79;57;311;252;288;126;867;536
720119;78;57;312;253;289;127;869;537
720129;77;58;312;253;289;122;868;536
720139;77;56;312;253;289;122;868;536
720149;76;56;312;253;289;122;868;536
720159;76;57;312;253;288;122;868;537
720169;76;57;312;253;288;128;870;538
720179;75;55;310;251;286;126;868;536
720189;75;55;310;251;286;127;868;536
720199;75;55;310;251;286;128;868;536
720209;75;55;310;251;286;127;868;536
720219;78;55;310;250;286;128;870;538
720229;75;55;310;250;286;128;867;536
720239;75;54;312;252;288;130;869;538
720249;75;55;310;250;286;128;868;537
720259;75;55;310;250;286;128;868;537
720269;75;53;312;251;288;130;867;539
720279;75;55;310;249;286;128;867;537
720289;74;54;310;249;286;128;868;537
720300;74;55;309;249;286;128;868;537
720309;74;53;312;251;288;130;870;540
720319;74;54;310;249;286;129;868;538
720329;74;54;310;249;286;130;868;538
720339;74;54;310;249;286;130;868;538
720349;74;54;310;249;286;131;869;538
720359;74;53;312;251;288;134;871;540
720369;75;55;310;249;286;133;868;538
720379;75;55;310;250;287;133;869;538
720389;75;55;310;249;287;134;869;538
720399;75;55;310;249;287;134;869;539
720409;75;54;313;252;289;137;871;541
720419;76;56;310;250;287;135;868;539
720429;75;55;310;250;287;136;869;539
720439;76;56;310;250;287;136;869;539
720449;76;56;310;250;287;136;869;540
720459;76;55;314;251;289;138;871;542
720470;76;54;314;252;289;139;867;539
720479;76;56;310;250;288;137;869;540
720489;76;56;311;250;288;137;869;539
720499;77;56;311;251;288;137;869;539
720509;78;53;311;250;288;138;869;540
720519;76;56;310;251;288;138;868;539
720529;76;54;314;253;290;141;866;539
720539;76;56;315;252;289;141;867;540
720549;76;56;316;253;290;143;866;540
720559;76;56;311;251;287;141;869;540
720569;77;56;311;251;288;142;869;541
720579;76;56;311;251;288;143;870;540
720589;77;56;311;251;288;143;870;541
720599;77;56;311;251;288;144;870;541
720609;77;57;311;251;288;144;870;541
720619;77;57;311;251;288;145;870;541
720629;77;58;311;251;288;145;870;541
720640;77;57;311;251;288;146;870;541
720649;77;58;311;251;288;146;870;541
720659;77;58;311;251;288;146;869;541
720669;77;58;314;254;290;148;872;543
720679;77;58;311;251;288;147;870;541
720689;77;58;311;252;288;147;870;541
720699;77;58;311;251;288;148;870;542
720709;77;58;313;253;290;150;871;542
720719;77;58;311;251;288;149;869;542
720729;78;61;310;251;288;150;869;542
720739;77;60;309;251;288;151;869;542
720749;75;56;310;251;288;151;870;542
720759;75;56;310;250;288;152;870;543
720769;75;58;309;251;288;152;868;543
720779;73;55;310;251;288;153;869;543
720789;73;55;310;251;288;153;870;544
720799;72;55;310;251;288;154;869;544
720809;72;54;309;250;288;155;869;544
720819;72;54;310;250;288;156;868;544
720829;72;54;310;250;288;156;868;544
720839;71;54;309;250;288;157;869;545
720849;71;54;309;250;288;157;868;545
720859;71;55;309;252;290;160;870;547
720869;71;55;310;250;288;158;868;545
720879;71;55;309;250;288;159;867;545
720889;70;55;308;252;290;161;869;545
720899;71;55;308;252;290;162;868;544
720909;70;56;308;252;290;161;870;547
720919;70;56;310;250;288;160;867;545
720929;70;56;310;250;288;161;868;545
720940;69;56;310;249;288;161;868;546
720949;69;56;309;252;290;163;867;545
720959;70;57;309;253;289;163;870;547
720969;70;57;310;250;288;161;868;546
720979;70;57;310;249;288;161;868;546
720989;70;57;310;250;288;161;868;546
720999;70;57;310;250;288;162;868;546
721009;71;57;309;253;290;162;870;548
721019;71;57;310;250;288;161;868;545
721029;71;57;310;250;288;160;868;546
721039;71;57;310;250;288;160;868;546
721049;71;57;310;250;288;160;868;546
721059;72;57;310;255;291;161;870;548
721069;72;57;310;255;290;161;869;548
721079;72;57;310;250;288;159;868;546
721089;72;57;310;250;288;159;868;546
721099;72;57;310;250;289;159;868;546
721110;74;59;313;250;289;158;867;545
721119;73;58;311;250;288;157;867;545
721129;73;58;310;250;288;157;867;545
721139;72;58;311;250;288;157;868;546
721149;72;58;310;250;288;157;868;546
721159;73;58;310;250;288;156;868;546
721169;73;58;310;250;288;156;868;546
721179;73;58;311;250;288;156;868;546
721189;73;58;311;250;288;156;868;546
721199;73;58;311;253;290;158;870;548
721209;74;58;310;250;288;155;868;546
721219;74;58;311;250;288;155;868;546
721229;74;58;311;250;288;155;868;546
721239;74;58;311;250;288;155;868;546
721249;74;58;311;250;288;154;868;546
721259;74;58;311;250;289;154;868;546
721269;74;58;311;249;290;155;871;548
721280;75;57;311;249;290;155;871;548
721289;75;58;311;249;290;154;871;548
721299;75;58;311;249;290;154;870;547
721309;75;58;311;249;290;153;870;547
721319;75;58;311;249;290;153;870;547
721329;75;58;310;249;290;152;870;547
721339;75;57;310;249;290;152;871;547
721349;75;58;311;250;288;150;868;545
721359;76;58;311;250;288;149;868;546
721369;77;59;314;249;288;149;868;545
721379;77;59;312;251;289;149;868;546
721389;77;59;311;250;289;149;868;546
721399;76;58;311;250;288;147;868;544
721409;76;58;311;250;288;147;868;545
721419;76;58;311;250;288;146;868;545
721429;76;59;311;250;288;146;868;544
721439;76;58;311;249;288;145;868;544
721449;76;59;311;250;288;144;868;545
721459;76;59;311;250;288;143;868;544
721469;75;59;311;249;287;142;868;544
721479;75;59;311;249;287;141;867;544
721489;76;59;311;249;287;140;867;544
721499;76;59;310;249;287;140;868;544
721509;76;59;311;248;291;141;870;545
721519;76;59;311;249;287;138;868;543
721529;76;59;310;249;287;137;868;543
721539;77;59;311;249;287;136;868;543
721549;76;59;311;248;291;138;871;545
721559;78;61;312;249;287;136;867;543
721569;76;59;311;249;287;135;868;543
721580;77;59;311;249;287;135;868;543
721589;77;59;311;249;287;135;868;544
721599;76;58;311;249;287;134;868;543
721609;76;59;311;249;287;134;868;543
721619;76;59;311;249;287;134;868;543
721629;76;59;311;249;287;134;868;543
721639;76;58;311;249;287;134;868;543
721649;76;58;311;249;289;136;870;545
721659;76;58;311;249;289;136;870;545
721669;75;58;310;249;287;134;867;542
721679;76;58;310;249;289;135;870;545
721689;76;59;310;249;289;135;871;545
721699;76;58;310;249;290;136;871;545
721709;76;58;310;249;290;135;871;545
721719;76;58;310;249;287;133;869;543
721729;76;58;311;249;287;133;868;543
721739;78;58;311;249;288;133;868;543
721750;76;58;311;249;288;133;869;543
721759;76;58;311;250;288;134;869;543
721769;76;58;311;250;287;136;871;545
721779;77;58;311;249;288;134;868;544
721789;76;58;311;250;287;137;872;547
721799;76;58;311;250;288;135;869;544
721809;77;58;311;250;288;136;869;544
721819;78;60;313;253;287;137;868;544
721829;77;59;311;250;288;138;869;544
721839;77;58;311;251;288;139;869;544
721849;77;59;312;251;288;140;869;545
721859;77;59;312;251;288;140;870;545
721869;78;59;311;251;288;141;869;544
721879;77;59;311;251;288;141;869;545
